NACCAGE,EDUC,SEX,mean.adj,sd.adj,Zscore
54,11,1,2.142208287,0.129801975,0
55,11,1,2.147830025,0.129801975,0
56,11,1,2.154414371,0.129801975,0
57,11,1,2.161970137,0.129801975,0
58,11,1,2.170313633,0.129801975,0
59,11,1,2.179241574,0.129801975,0
60,11,1,2.188550674,0.129801975,0
61,11,1,2.198037648,0.129801975,0
62,11,1,2.207499212,0.129801975,0
63,11,1,2.21673208,0.129801975,0
64,11,1,2.225535696,0.129801975,0
65,11,1,2.233799682,0.129801975,0
66,11,1,2.241522332,0.129801975,0
67,11,1,2.248708413,0.129801975,0
68,11,1,2.255362692,0.129801975,0
69,11,1,2.261489934,0.129801975,0
70,11,1,2.267094905,0.129801975,0
71,11,1,2.272182373,0.129801975,0
72,11,1,2.276761198,0.129801975,0
73,11,1,2.280909037,0.129801975,0
74,11,1,2.284760633,0.129801975,0
75,11,1,2.288452454,0.129801975,0
76,11,1,2.292120968,0.129801975,0
77,11,1,2.295902646,0.129801975,0
78,11,1,2.299933956,0.129801975,0
79,11,1,2.304351367,0.129801975,0
80,11,1,2.309280046,0.129801975,0
81,11,1,2.314734118,0.129801975,0
82,11,1,2.320664683,0.129801975,0
83,11,1,2.32702212,0.129801975,0
84,11,1,2.333756805,0.129801975,0
85,11,1,2.340819115,0.129801975,0
86,11,1,2.348159428,0.129801975,0
87,11,1,2.355728121,0.129801975,0
88,11,1,2.363483429,0.129801975,0
89,11,1,2.371432077,0.129801975,0
90,11,1,2.379599274,0.129801975,0
91,11,1,2.38801026,0.129801975,0
92,11,1,2.396690279,0.129801975,0
93,11,1,2.405664574,0.129801975,0
94,11,1,2.414958387,0.129801975,0
95,11,1,2.42459696,0.129801975,0
40,12,1,2.099744419,0.129801975,0
41,12,1,2.101515265,0.129801975,0
42,12,1,2.103309535,0.129801975,0
43,12,1,2.105140077,0.129801975,0
44,12,1,2.107019739,0.129801975,0
45,12,1,2.10896137,0.129801975,0
46,12,1,2.110977819,0.129801975,0
47,12,1,2.113081933,0.129801975,0
48,12,1,2.115286612,0.129801975,0
49,12,1,2.117631041,0.129801975,0
50,12,1,2.120223371,0.129801975,0
51,12,1,2.123182928,0.129801975,0
52,12,1,2.126629039,0.129801975,0
53,12,1,2.130681033,0.129801975,0
54,12,1,2.135458235,0.129801975,0
55,12,1,2.141079972,0.129801975,0
56,12,1,2.147664319,0.129801975,0
57,12,1,2.155220085,0.129801975,0
58,12,1,2.163563581,0.129801975,0
59,12,1,2.172491522,0.129801975,0
60,12,1,2.181800622,0.129801975,0
61,12,1,2.191287596,0.129801975,0
62,12,1,2.20074916,0.129801975,0
63,12,1,2.209982028,0.129801975,0
64,12,1,2.218785644,0.129801975,0
65,12,1,2.22704963,0.129801975,0
66,12,1,2.23477228,0.129801975,0
67,12,1,2.241958361,0.129801975,0
68,12,1,2.24861264,0.129801975,0
69,12,1,2.254739882,0.129801975,0
70,12,1,2.260344853,0.129801975,0
71,12,1,2.265432321,0.129801975,0
72,12,1,2.270011146,0.129801975,0
73,12,1,2.274158985,0.129801975,0
74,12,1,2.278010581,0.129801975,0
75,12,1,2.281702402,0.129801975,0
76,12,1,2.285370916,0.129801975,0
77,12,1,2.289152594,0.129801975,0
78,12,1,2.293183904,0.129801975,0
79,12,1,2.297601315,0.129801975,0
80,12,1,2.302529994,0.129801975,0
81,12,1,2.307984066,0.129801975,0
82,12,1,2.313914631,0.129801975,0
83,12,1,2.320272068,0.129801975,0
84,12,1,2.327006753,0.129801975,0
85,12,1,2.334069063,0.129801975,0
86,12,1,2.341409376,0.129801975,0
87,12,1,2.348978069,0.129801975,0
88,12,1,2.356733377,0.129801975,0
89,12,1,2.364682025,0.129801975,0
90,12,1,2.372849222,0.129801975,0
91,12,1,2.381260208,0.129801975,0
92,12,1,2.389940227,0.129801975,0
93,12,1,2.398914522,0.129801975,0
94,12,1,2.408208335,0.129801975,0
95,12,1,2.417846908,0.129801975,0
40,13,1,2.092994367,0.129801975,0
41,13,1,2.094765213,0.129801975,0
42,13,1,2.096559483,0.129801975,0
43,13,1,2.098390025,0.129801975,0
44,13,1,2.100269687,0.129801975,0
45,13,1,2.102211318,0.129801975,0
46,13,1,2.104227767,0.129801975,0
47,13,1,2.106331881,0.129801975,0
48,13,1,2.10853656,0.129801975,0
49,13,1,2.110880989,0.129801975,0
50,13,1,2.113473319,0.129801975,0
51,13,1,2.116432876,0.129801975,0
52,13,1,2.119878987,0.129801975,0
53,13,1,2.123930981,0.129801975,0
54,13,1,2.128708183,0.129801975,0
55,13,1,2.13432992,0.129801975,0
56,13,1,2.140914267,0.129801975,0
57,13,1,2.148470033,0.129801975,0
58,13,1,2.156813529,0.129801975,0
59,13,1,2.16574147,0.129801975,0
60,13,1,2.17505057,0.129801975,0
61,13,1,2.184537544,0.129801975,0
62,13,1,2.193999108,0.129801975,0
63,13,1,2.203231976,0.129801975,0
64,13,1,2.212035592,0.129801975,0
65,13,1,2.220299578,0.129801975,0
66,13,1,2.228022228,0.129801975,0
67,13,1,2.235208309,0.129801975,0
68,13,1,2.241862588,0.129801975,0
69,13,1,2.24798983,0.129801975,0
70,13,1,2.253594801,0.129801975,0
71,13,1,2.258682269,0.129801975,0
72,13,1,2.263261094,0.129801975,0
73,13,1,2.267408933,0.129801975,0
74,13,1,2.271260529,0.129801975,0
75,13,1,2.27495235,0.129801975,0
76,13,1,2.278620864,0.129801975,0
77,13,1,2.282402542,0.129801975,0
78,13,1,2.286433852,0.129801975,0
79,13,1,2.290851263,0.129801975,0
80,13,1,2.295779942,0.129801975,0
81,13,1,2.301234014,0.129801975,0
82,13,1,2.307164579,0.129801975,0
83,13,1,2.313522016,0.129801975,0
84,13,1,2.320256701,0.129801975,0
85,13,1,2.327319011,0.129801975,0
86,13,1,2.334659324,0.129801975,0
87,13,1,2.342228017,0.129801975,0
88,13,1,2.349983325,0.129801975,0
89,13,1,2.357931973,0.129801975,0
90,13,1,2.36609917,0.129801975,0
91,13,1,2.374510156,0.129801975,0
92,13,1,2.383190175,0.129801975,0
93,13,1,2.39216447,0.129801975,0
94,13,1,2.401458283,0.129801975,0
95,13,1,2.411096856,0.129801975,0
40,14,1,2.086244315,0.129801975,0
41,14,1,2.088015161,0.129801975,0
42,14,1,2.089809431,0.129801975,0
43,14,1,2.091639973,0.129801975,0
44,14,1,2.093519635,0.129801975,0
45,14,1,2.095461266,0.129801975,0
46,14,1,2.097477715,0.129801975,0
47,14,1,2.099581829,0.129801975,0
48,14,1,2.101786508,0.129801975,0
49,14,1,2.104130937,0.129801975,0
50,14,1,2.106723267,0.129801975,0
51,14,1,2.109682824,0.129801975,0
52,14,1,2.113128935,0.129801975,0
53,14,1,2.117180929,0.129801975,0
54,14,1,2.121958131,0.129801975,0
55,14,1,2.127579868,0.129801975,0
56,14,1,2.134164215,0.129801975,0
57,14,1,2.141719981,0.129801975,0
58,14,1,2.150063477,0.129801975,0
59,14,1,2.158991418,0.129801975,0
60,14,1,2.168300518,0.129801975,0
61,14,1,2.177787492,0.129801975,0
62,14,1,2.187249056,0.129801975,0
63,14,1,2.196481924,0.129801975,0
64,14,1,2.20528554,0.129801975,0
65,14,1,2.213549526,0.129801975,0
66,14,1,2.221272176,0.129801975,0
67,14,1,2.228458257,0.129801975,0
68,14,1,2.235112536,0.129801975,0
69,14,1,2.241239778,0.129801975,0
70,14,1,2.246844749,0.129801975,0
71,14,1,2.251932217,0.129801975,0
72,14,1,2.256511042,0.129801975,0
73,14,1,2.260658881,0.129801975,0
74,14,1,2.264510477,0.129801975,0
75,14,1,2.268202298,0.129801975,0
76,14,1,2.271870812,0.129801975,0
77,14,1,2.27565249,0.129801975,0
78,14,1,2.2796838,0.129801975,0
79,14,1,2.284101211,0.129801975,0
80,14,1,2.28902989,0.129801975,0
81,14,1,2.294483962,0.129801975,0
82,14,1,2.300414527,0.129801975,0
83,14,1,2.306771964,0.129801975,0
84,14,1,2.313506649,0.129801975,0
85,14,1,2.320568959,0.129801975,0
86,14,1,2.327909272,0.129801975,0
87,14,1,2.335477965,0.129801975,0
88,14,1,2.343233273,0.129801975,0
89,14,1,2.351181921,0.129801975,0
90,14,1,2.359349118,0.129801975,0
91,14,1,2.367760104,0.129801975,0
92,14,1,2.376440123,0.129801975,0
93,14,1,2.385414418,0.129801975,0
94,14,1,2.394708231,0.129801975,0
95,14,1,2.404346804,0.129801975,0
40,15,1,2.079494263,0.129801975,0
41,15,1,2.081265109,0.129801975,0
42,15,1,2.083059379,0.129801975,0
43,15,1,2.084889921,0.129801975,0
44,15,1,2.086769583,0.129801975,0
45,15,1,2.088711214,0.129801975,0
46,15,1,2.090727663,0.129801975,0
47,15,1,2.092831777,0.129801975,0
48,15,1,2.095036456,0.129801975,0
49,15,1,2.097380885,0.129801975,0
50,15,1,2.099973215,0.129801975,0
51,15,1,2.102932772,0.129801975,0
52,15,1,2.106378883,0.129801975,0
53,15,1,2.110430877,0.129801975,0
54,15,1,2.115208079,0.129801975,0
55,15,1,2.120829816,0.129801975,0
56,15,1,2.127414163,0.129801975,0
57,15,1,2.134969929,0.129801975,0
58,15,1,2.143313425,0.129801975,0
59,15,1,2.152241366,0.129801975,0
60,15,1,2.161550466,0.129801975,0
61,15,1,2.17103744,0.129801975,0
62,15,1,2.180499004,0.129801975,0
63,15,1,2.189731872,0.129801975,0
64,15,1,2.198535488,0.129801975,0
65,15,1,2.206799474,0.129801975,0
66,15,1,2.214522124,0.129801975,0
67,15,1,2.221708205,0.129801975,0
68,15,1,2.228362484,0.129801975,0
69,15,1,2.234489726,0.129801975,0
70,15,1,2.240094697,0.129801975,0
71,15,1,2.245182165,0.129801975,0
72,15,1,2.24976099,0.129801975,0
73,15,1,2.253908829,0.129801975,0
74,15,1,2.257760425,0.129801975,0
75,15,1,2.261452246,0.129801975,0
76,15,1,2.26512076,0.129801975,0
77,15,1,2.268902438,0.129801975,0
78,15,1,2.272933748,0.129801975,0
79,15,1,2.277351159,0.129801975,0
80,15,1,2.282279838,0.129801975,0
81,15,1,2.28773391,0.129801975,0
82,15,1,2.293664475,0.129801975,0
83,15,1,2.300021912,0.129801975,0
84,15,1,2.306756597,0.129801975,0
85,15,1,2.313818907,0.129801975,0
86,15,1,2.32115922,0.129801975,0
87,15,1,2.328727913,0.129801975,0
88,15,1,2.336483221,0.129801975,0
89,15,1,2.344431869,0.129801975,0
90,15,1,2.352599066,0.129801975,0
91,15,1,2.361010052,0.129801975,0
92,15,1,2.369690071,0.129801975,0
93,15,1,2.378664366,0.129801975,0
94,15,1,2.387958179,0.129801975,0
95,15,1,2.397596752,0.129801975,0
40,16,1,2.072744211,0.129801975,0
41,16,1,2.074515057,0.129801975,0
42,16,1,2.076309327,0.129801975,0
43,16,1,2.078139869,0.129801975,0
44,16,1,2.080019531,0.129801975,0
45,16,1,2.081961162,0.129801975,-2.010461229
46,16,1,2.083977611,0.129801975,0
47,16,1,2.086081725,0.129801975,0
48,16,1,2.088286404,0.129801975,0
49,16,1,2.090630833,0.129801975,0
50,16,1,2.093223163,0.129801975,0
51,16,1,2.09618272,0.129801975,0
52,16,1,2.099628831,0.129801975,0
53,16,1,2.103680825,0.129801975,0
54,16,1,2.108458027,0.129801975,0
55,16,1,2.114079764,0.129801975,0
56,16,1,2.120664111,0.129801975,0
57,16,1,2.128219877,0.129801975,0
58,16,1,2.136563373,0.129801975,0
59,16,1,2.145491313,0.129801975,0
60,16,1,2.154800414,0.129801975,-1.449304501
61,16,1,2.164287388,0.129801975,0
62,16,1,2.173748952,0.129801975,0
63,16,1,2.18298182,0.129801975,0
64,16,1,2.191785436,0.129801975,0
65,16,1,2.200049422,0.129801975,0
66,16,1,2.207772072,0.129801975,0
67,16,1,2.214958153,0.129801975,0
68,16,1,2.221612432,0.129801975,0
69,16,1,2.227739674,0.129801975,0
70,16,1,2.233344645,0.129801975,0
71,16,1,2.238432113,0.129801975,0
72,16,1,2.243010937,0.129801975,0
73,16,1,2.247158777,0.129801975,0
74,16,1,2.251010373,0.129801975,0
75,16,1,2.254702194,0.129801975,-0.679656889
76,16,1,2.258370708,0.129801975,0
77,16,1,2.262152386,0.129801975,0
78,16,1,2.266183696,0.129801975,0
79,16,1,2.270601107,0.129801975,0
80,16,1,2.275529786,0.129801975,0
81,16,1,2.280983858,0.129801975,0
82,16,1,2.286914423,0.129801975,0
83,16,1,2.29327186,0.129801975,0
84,16,1,2.300006545,0.129801975,0
85,16,1,2.307068855,0.129801975,0
86,16,1,2.314409168,0.129801975,0
87,16,1,2.321977861,0.129801975,0
88,16,1,2.329733169,0.129801975,0
89,16,1,2.337681817,0.129801975,0
90,16,1,2.345849013,0.129801975,0
91,16,1,2.35426,0.129801975,0
92,16,1,2.362940019,0.129801975,0
93,16,1,2.371914314,0.129801975,0
94,16,1,2.381208126,0.129801975,0
95,16,1,2.3908467,0.129801975,0
40,17,1,2.065994159,0.129801975,0
41,17,1,2.067765005,0.129801975,0
42,17,1,2.069559275,0.129801975,0
43,17,1,2.071389817,0.129801975,0
44,17,1,2.073269479,0.129801975,0
45,17,1,2.07521111,0.129801975,0
46,17,1,2.077227559,0.129801975,0
47,17,1,2.079331673,0.129801975,0
48,17,1,2.081536352,0.129801975,0
49,17,1,2.083880781,0.129801975,0
50,17,1,2.086473111,0.129801975,0
51,17,1,2.089432668,0.129801975,0
52,17,1,2.092878779,0.129801975,0
53,17,1,2.096930773,0.129801975,0
54,17,1,2.101707975,0.129801975,0
55,17,1,2.107329712,0.129801975,0
56,17,1,2.113914059,0.129801975,0
57,17,1,2.121469825,0.129801975,0
58,17,1,2.129813321,0.129801975,0
59,17,1,2.138741261,0.129801975,0
60,17,1,2.148050362,0.129801975,0
61,17,1,2.157537336,0.129801975,0
62,17,1,2.1669989,0.129801975,0
63,17,1,2.176231768,0.129801975,0
64,17,1,2.185035384,0.129801975,0
65,17,1,2.19329937,0.129801975,0
66,17,1,2.20102202,0.129801975,0
67,17,1,2.208208101,0.129801975,0
68,17,1,2.21486238,0.129801975,0
69,17,1,2.220989622,0.129801975,0
70,17,1,2.226594593,0.129801975,0
71,17,1,2.23168206,0.129801975,0
72,17,1,2.236260885,0.129801975,0
73,17,1,2.240408725,0.129801975,0
74,17,1,2.244260321,0.129801975,0
75,17,1,2.247952142,0.129801975,0
76,17,1,2.251620656,0.129801975,0
77,17,1,2.255402334,0.129801975,0
78,17,1,2.259433644,0.129801975,0
79,17,1,2.263851055,0.129801975,0
80,17,1,2.268779734,0.129801975,0
81,17,1,2.274233806,0.129801975,0
82,17,1,2.280164371,0.129801975,0
83,17,1,2.286521808,0.129801975,0
84,17,1,2.293256493,0.129801975,0
85,17,1,2.300318803,0.129801975,0
86,17,1,2.307659116,0.129801975,0
87,17,1,2.315227809,0.129801975,0
88,17,1,2.322983117,0.129801975,0
89,17,1,2.330931765,0.129801975,0
90,17,1,2.339098961,0.129801975,0
91,17,1,2.347509948,0.129801975,0
92,17,1,2.356189967,0.129801975,0
93,17,1,2.365164262,0.129801975,0
94,17,1,2.374458074,0.129801975,0
95,17,1,2.384096648,0.129801975,0
40,18,1,2.059244107,0.129801975,0
41,18,1,2.061014953,0.129801975,0
42,18,1,2.062809223,0.129801975,0
43,18,1,2.064639765,0.129801975,0
44,18,1,2.066519427,0.129801975,0
45,18,1,2.068461058,0.129801975,0
46,18,1,2.070477507,0.129801975,0
47,18,1,2.072581621,0.129801975,0
48,18,1,2.0747863,0.129801975,0
49,18,1,2.077130729,0.129801975,0
50,18,1,2.079723059,0.129801975,0
51,18,1,2.082682616,0.129801975,0
52,18,1,2.086128727,0.129801975,0
53,18,1,2.090180721,0.129801975,0
54,18,1,2.094957923,0.129801975,0
55,18,1,2.10057966,0.129801975,0
56,18,1,2.107164007,0.129801975,0
57,18,1,2.114719773,0.129801975,0
58,18,1,2.123063269,0.129801975,0
59,18,1,2.131991209,0.129801975,0
60,18,1,2.14130031,0.129801975,0
61,18,1,2.150787284,0.129801975,0
62,18,1,2.160248848,0.129801975,0
63,18,1,2.169481716,0.129801975,0
64,18,1,2.178285332,0.129801975,0
65,18,1,2.186549317,0.129801975,0
66,18,1,2.194271968,0.129801975,0
67,18,1,2.201458049,0.129801975,0
68,18,1,2.208112328,0.129801975,0
69,18,1,2.21423957,0.129801975,0
70,18,1,2.219844541,0.129801975,0
71,18,1,2.224932008,0.129801975,0
72,18,1,2.229510833,0.129801975,0
73,18,1,2.233658673,0.129801975,0
74,18,1,2.237510269,0.129801975,0
75,18,1,2.24120209,0.129801975,0
76,18,1,2.244870604,0.129801975,0
77,18,1,2.248652282,0.129801975,0
78,18,1,2.252683592,0.129801975,0
79,18,1,2.257101003,0.129801975,0
80,18,1,2.262029682,0.129801975,0
81,18,1,2.267483754,0.129801975,0
82,18,1,2.273414319,0.129801975,0
83,18,1,2.279771756,0.129801975,0
84,18,1,2.286506441,0.129801975,0
85,18,1,2.293568751,0.129801975,0
86,18,1,2.300909064,0.129801975,0
87,18,1,2.308477757,0.129801975,0
88,18,1,2.316233065,0.129801975,0
89,18,1,2.324181713,0.129801975,0
90,18,1,2.332348909,0.129801975,0
91,18,1,2.340759896,0.129801975,0
92,18,1,2.349439915,0.129801975,0
93,18,1,2.35841421,0.129801975,0
94,18,1,2.367708022,0.129801975,0
95,18,1,2.377346596,0.129801975,0
40,19,1,2.052494055,0.129801975,0
41,19,1,2.054264901,0.129801975,0
42,19,1,2.056059171,0.129801975,0
43,19,1,2.057889713,0.129801975,0
44,19,1,2.059769375,0.129801975,0
45,19,1,2.061711006,0.129801975,0
46,19,1,2.063727455,0.129801975,0
47,19,1,2.065831569,0.129801975,0
48,19,1,2.068036248,0.129801975,0
49,19,1,2.070380677,0.129801975,0
50,19,1,2.072973007,0.129801975,0
51,19,1,2.075932564,0.129801975,0
52,19,1,2.079378675,0.129801975,0
53,19,1,2.083430669,0.129801975,0
54,19,1,2.088207871,0.129801975,0
55,19,1,2.093829608,0.129801975,0
56,19,1,2.100413955,0.129801975,0
57,19,1,2.107969721,0.129801975,0
58,19,1,2.116313217,0.129801975,0
59,19,1,2.125241157,0.129801975,0
60,19,1,2.134550258,0.129801975,0
61,19,1,2.144037232,0.129801975,0
62,19,1,2.153498796,0.129801975,0
63,19,1,2.162731664,0.129801975,0
64,19,1,2.17153528,0.129801975,0
65,19,1,2.179799265,0.129801975,0
66,19,1,2.187521916,0.129801975,0
67,19,1,2.194707997,0.129801975,0
68,19,1,2.201362276,0.129801975,0
69,19,1,2.207489518,0.129801975,0
70,19,1,2.213094489,0.129801975,0
71,19,1,2.218181956,0.129801975,0
72,19,1,2.222760781,0.129801975,0
73,19,1,2.226908621,0.129801975,0
74,19,1,2.230760217,0.129801975,0
75,19,1,2.234452038,0.129801975,0
76,19,1,2.238120552,0.129801975,0
77,19,1,2.24190223,0.129801975,0
78,19,1,2.24593354,0.129801975,0
79,19,1,2.250350951,0.129801975,0
80,19,1,2.25527963,0.129801975,0
81,19,1,2.260733702,0.129801975,0
82,19,1,2.266664267,0.129801975,0
83,19,1,2.273021704,0.129801975,0
84,19,1,2.279756389,0.129801975,0
85,19,1,2.286818699,0.129801975,0
86,19,1,2.294159012,0.129801975,0
87,19,1,2.301727705,0.129801975,0
88,19,1,2.309483012,0.129801975,0
89,19,1,2.317431661,0.129801975,0
90,19,1,2.325598857,0.129801975,0
91,19,1,2.334009844,0.129801975,0
92,19,1,2.342689863,0.129801975,0
93,19,1,2.351664158,0.129801975,0
94,19,1,2.36095797,0.129801975,0
95,19,1,2.370596544,0.129801975,0
40,20,1,2.045744003,0.129801975,0
41,20,1,2.047514849,0.129801975,0
42,20,1,2.049309119,0.129801975,0
43,20,1,2.05113966,0.129801975,0
44,20,1,2.053019323,0.129801975,0
45,20,1,2.054960954,0.129801975,0
46,20,1,2.056977402,0.129801975,0
47,20,1,2.059081517,0.129801975,0
48,20,1,2.061286196,0.129801975,0
49,20,1,2.063630625,0.129801975,0
50,20,1,2.066222955,0.129801975,0
51,20,1,2.069182512,0.129801975,0
52,20,1,2.072628623,0.129801975,0
53,20,1,2.076680617,0.129801975,0
54,20,1,2.081457819,0.129801975,0
55,20,1,2.087079556,0.129801975,0
56,20,1,2.093663903,0.129801975,0
57,20,1,2.101219669,0.129801975,0
58,20,1,2.109563165,0.129801975,0
59,20,1,2.118491105,0.129801975,0
60,20,1,2.127800205,0.129801975,0
61,20,1,2.13728718,0.129801975,0
62,20,1,2.146748744,0.129801975,0
63,20,1,2.155981612,0.129801975,0
64,20,1,2.164785228,0.129801975,0
65,20,1,2.173049213,0.129801975,0
66,20,1,2.180771864,0.129801975,0
67,20,1,2.187957945,0.129801975,0
68,20,1,2.194612224,0.129801975,0
69,20,1,2.200739466,0.129801975,0
70,20,1,2.206344437,0.129801975,0
71,20,1,2.211431904,0.129801975,0
72,20,1,2.216010729,0.129801975,0
73,20,1,2.220158569,0.129801975,0
74,20,1,2.224010165,0.129801975,0
75,20,1,2.227701985,0.129801975,0
76,20,1,2.2313705,0.129801975,0
77,20,1,2.235152178,0.129801975,0
78,20,1,2.239183488,0.129801975,0
79,20,1,2.243600899,0.129801975,0
80,20,1,2.248529578,0.129801975,0
81,20,1,2.25398365,0.129801975,0
82,20,1,2.259914215,0.129801975,0
83,20,1,2.266271652,0.129801975,0
84,20,1,2.273006337,0.129801975,0
85,20,1,2.280068647,0.129801975,0
86,20,1,2.28740896,0.129801975,0
87,20,1,2.294977653,0.129801975,0
88,20,1,2.30273296,0.129801975,0
89,20,1,2.310681609,0.129801975,0
90,20,1,2.318848805,0.129801975,0
91,20,1,2.327259792,0.129801975,0
92,20,1,2.335939811,0.129801975,0
93,20,1,2.344914106,0.129801975,0
94,20,1,2.354207918,0.129801975,0
95,20,1,2.363846492,0.129801975,0
