NACCAGE,EDUC,SEX,RACE,model,RACE_model,mean.adj,sd.adj,,
81,18,0,White,transformed,0,2.252109304,0.122524029,,
82,18,0,White,transformed,0,2.259276299,0.122524029,,
83,18,0,White,transformed,0,2.266861779,0.122524029,,
84,18,0,White,transformed,0,2.274695175,0.122524029,,
85,18,0,White,transformed,0,2.282605921,0.122524029,,
86,18,0,White,transformed,0,2.290423448,0.122524029,,
87,18,0,White,transformed,0,2.297977188,0.122524029,,
88,18,0,White,transformed,0,2.305159285,0.122524029,,
89,18,0,White,transformed,0,2.312248885,0.122524029,,
90,18,0,White,transformed,0,2.31967262,0.122524029,,
91,18,0,White,transformed,0,2.327857414,0.122524029,,
92,18,0,White,transformed,0,2.337230189,0.122524029,,
93,18,0,White,transformed,0,2.348217868,0.122524029,,
94,18,0,White,transformed,0,2.361247373,0.122524029,,
95,18,0,White,transformed,0,2.376745628,0.122524029,,
40,19,0,White,transformed,0,2.054905808,0.122524029,,
41,19,0,White,transformed,0,2.055319438,0.122524029,,
42,19,0,White,transformed,0,2.055758058,0.122524029,,
43,19,0,White,transformed,0,2.056236758,0.122524029,,
44,19,0,White,transformed,0,2.05677063,0.122524029,,
45,19,0,White,transformed,0,2.057374764,0.122524029,,
46,19,0,White,transformed,0,2.058064252,0.122524029,,
47,19,0,White,transformed,0,2.058854185,0.122524029,,
48,19,0,White,transformed,0,2.059759706,0.122524029,,
49,19,0,White,transformed,0,2.060821679,0.122524029,,
50,19,0,White,transformed,0,2.062148476,0.122524029,,
51,19,0,White,transformed,0,2.063859402,0.122524029,,
52,19,0,White,transformed,0,2.066073767,0.122524029,,
53,19,0,White,transformed,0,2.068910876,0.122524029,,
54,19,0,White,transformed,0,2.072490037,0.122524029,,
55,19,0,White,transformed,0,2.076930558,0.122524029,,
56,19,0,White,transformed,0,2.082350651,0.122524029,,
57,19,0,White,transformed,0,2.088773056,0.122524029,,
58,19,0,White,transformed,0,2.096052314,0.122524029,,
59,19,0,White,transformed,0,2.104025841,0.122524029,,
60,19,0,White,transformed,0,2.112531057,0.122524029,,
61,19,0,White,transformed,0,2.121405377,0.122524029,,
62,19,0,White,transformed,0,2.130486221,0.122524029,,
63,19,0,White,transformed,0,2.139611005,0.122524029,,
64,19,0,White,transformed,0,2.148618361,0.122524029,,
65,19,0,White,transformed,0,2.157387006,0.122524029,,
66,19,0,White,transformed,0,2.165843967,0.122524029,,
67,19,0,White,transformed,0,2.173919147,0.122524029,,
68,19,0,White,transformed,0,2.181542451,0.122524029,,
69,19,0,White,transformed,0,2.188643781,0.122524029,,
70,19,0,White,transformed,0,2.195153041,0.122524029,,
71,19,0,White,transformed,0,2.201000134,0.122524029,,
72,19,0,White,transformed,0,2.206123649,0.122524029,,
73,19,0,White,transformed,0,2.21060807,0.122524029,,
74,19,0,White,transformed,0,2.214658937,0.122524029,,
75,19,0,White,transformed,0,2.218485458,0.122524029,,
76,19,0,White,transformed,0,2.222296836,0.122524029,,
77,19,0,White,transformed,0,2.226302278,0.122524029,,
78,19,0,White,transformed,0,2.230710989,0.122524029,,
79,19,0,White,transformed,0,2.235732176,0.122524029,,
80,19,0,White,transformed,0,2.241551976,0.122524029,,
81,19,0,White,transformed,0,2.248129919,0.122524029,,
82,19,0,White,transformed,0,2.255296915,0.122524029,,
83,19,0,White,transformed,0,2.262882395,0.122524029,,
84,19,0,White,transformed,0,2.270715791,0.122524029,,
85,19,0,White,transformed,0,2.278626537,0.122524029,,
86,19,0,White,transformed,0,2.286444063,0.122524029,,
87,19,0,White,transformed,0,2.293997804,0.122524029,,
88,19,0,White,transformed,0,2.301179901,0.122524029,,
89,19,0,White,transformed,0,2.3082695,0.122524029,,
90,19,0,White,transformed,0,2.315693236,0.122524029,,
91,19,0,White,transformed,0,2.32387803,0.122524029,,
92,19,0,White,transformed,0,2.333250805,0.122524029,,
93,19,0,White,transformed,0,2.344238484,0.122524029,,
94,19,0,White,transformed,0,2.357267989,0.122524029,,
95,19,0,White,transformed,0,2.372766243,0.122524029,,
40,20,0,White,transformed,0,2.050926424,0.122524029,,
41,20,0,White,transformed,0,2.051340054,0.122524029,,
42,20,0,White,transformed,0,2.051778674,0.122524029,,
43,20,0,White,transformed,0,2.052257374,0.122524029,,
44,20,0,White,transformed,0,2.052791245,0.122524029,,
45,20,0,White,transformed,0,2.05339538,0.122524029,,
46,20,0,White,transformed,0,2.054084868,0.122524029,,
47,20,0,White,transformed,0,2.054874801,0.122524029,,
48,20,0,White,transformed,0,2.055780321,0.122524029,,
49,20,0,White,transformed,0,2.056842295,0.122524029,,
50,20,0,White,transformed,0,2.058169092,0.122524029,,
51,20,0,White,transformed,0,2.059880018,0.122524029,,
52,20,0,White,transformed,0,2.062094382,0.122524029,,
53,20,0,White,transformed,0,2.064931492,0.122524029,,
54,20,0,White,transformed,0,2.068510653,0.122524029,,
55,20,0,White,transformed,0,2.072951174,0.122524029,,
56,20,0,White,transformed,0,2.078371267,0.122524029,,
57,20,0,White,transformed,0,2.084793672,0.122524029,,
58,20,0,White,transformed,0,2.09207293,0.122524029,,
59,20,0,White,transformed,0,2.100046457,0.122524029,,
60,20,0,White,transformed,0,2.108551673,0.122524029,,
61,20,0,White,transformed,0,2.117425993,0.122524029,,
62,20,0,White,transformed,0,2.126506837,0.122524029,,
63,20,0,White,transformed,0,2.135631621,0.122524029,,
64,20,0,White,transformed,0,2.144638977,0.122524029,,
65,20,0,White,transformed,0,2.153407621,0.122524029,,
66,20,0,White,transformed,0,2.161864583,0.122524029,,
67,20,0,White,transformed,0,2.169939763,0.122524029,,
68,20,0,White,transformed,0,2.177563067,0.122524029,,
69,20,0,White,transformed,0,2.184664397,0.122524029,,
70,20,0,White,transformed,0,2.191173657,0.122524029,,
71,20,0,White,transformed,0,2.19702075,0.122524029,,
72,20,0,White,transformed,0,2.202144265,0.122524029,,
73,20,0,White,transformed,0,2.206628686,0.122524029,,
74,20,0,White,transformed,0,2.210679553,0.122524029,,
75,20,0,White,transformed,0,2.214506073,0.122524029,,
76,20,0,White,transformed,0,2.218317452,0.122524029,,
77,20,0,White,transformed,0,2.222322894,0.122524029,,
78,20,0,White,transformed,0,2.226731605,0.122524029,,
79,20,0,White,transformed,0,2.231752791,0.122524029,,
80,20,0,White,transformed,0,2.237572592,0.122524029,,
81,20,0,White,transformed,0,2.244150535,0.122524029,,
82,20,0,White,transformed,0,2.251317531,0.122524029,,
83,20,0,White,transformed,0,2.258903011,0.122524029,,
84,20,0,White,transformed,0,2.266736407,0.122524029,,
85,20,0,White,transformed,0,2.274647153,0.122524029,,
86,20,0,White,transformed,0,2.282464679,0.122524029,,
87,20,0,White,transformed,0,2.29001842,0.122524029,,
88,20,0,White,transformed,0,2.297200516,0.122524029,,
89,20,0,White,transformed,0,2.304290116,0.122524029,,
90,20,0,White,transformed,0,2.311713852,0.122524029,,
91,20,0,White,transformed,0,2.319898646,0.122524029,,
92,20,0,White,transformed,0,2.329271421,0.122524029,,
93,20,0,White,transformed,0,2.3402591,0.122524029,,
94,20,0,White,transformed,0,2.353288605,0.122524029,,
95,20,0,White,transformed,0,2.368786859,0.122524029,,
40,10,1,White,transformed,0,2.100445915,0.122524029,,
41,10,1,White,transformed,0,2.100859545,0.122524029,,
42,10,1,White,transformed,0,2.101298165,0.122524029,,
43,10,1,White,transformed,0,2.101776865,0.122524029,,
44,10,1,White,transformed,0,2.102310737,0.122524029,,
45,10,1,White,transformed,0,2.102914871,0.122524029,,-1.958865789
46,10,1,White,transformed,0,2.103604359,0.122524029,,
47,10,1,White,transformed,0,2.104394292,0.122524029,,
48,10,1,White,transformed,0,2.105299813,0.122524029,,
49,10,1,White,transformed,0,2.106361786,0.122524029,,
50,10,1,White,transformed,0,2.107688583,0.122524029,,
51,10,1,White,transformed,0,2.109399509,0.122524029,,
52,10,1,White,transformed,0,2.111613874,0.122524029,,
53,10,1,White,transformed,0,2.114450983,0.122524029,,
54,10,1,White,transformed,0,2.118030144,0.122524029,,
55,10,1,White,transformed,0,2.122470665,0.122524029,,
56,10,1,White,transformed,0,2.127890758,0.122524029,,
57,10,1,White,transformed,0,2.134313163,0.122524029,,
58,10,1,White,transformed,0,2.141592421,0.122524029,,
59,10,1,White,transformed,0,2.149565948,0.122524029,,
60,10,1,White,transformed,0,2.158071164,0.122524029,,-1.508698641
61,10,1,White,transformed,0,2.166945484,0.122524029,,
62,10,1,White,transformed,0,2.176026328,0.122524029,,
63,10,1,White,transformed,0,2.185151112,0.122524029,,
64,10,1,White,transformed,0,2.194158468,0.122524029,,
65,10,1,White,transformed,0,2.202927113,0.122524029,,
66,10,1,White,transformed,0,2.211384074,0.122524029,,
67,10,1,White,transformed,0,2.219459254,0.122524029,,
68,10,1,White,transformed,0,2.227082558,0.122524029,,
69,10,1,White,transformed,0,2.234183888,0.122524029,,
70,10,1,White,transformed,0,2.240693148,0.122524029,,
71,10,1,White,transformed,0,2.246540241,0.122524029,,
72,10,1,White,transformed,0,2.251663756,0.122524029,,
73,10,1,White,transformed,0,2.256148177,0.122524029,,
74,10,1,White,transformed,0,2.260199044,0.122524029,,
75,10,1,White,transformed,0,2.264025565,0.122524029,,-0.643934386
76,10,1,White,transformed,0,2.267836943,0.122524029,,
77,10,1,White,transformed,0,2.271842385,0.122524029,,
78,10,1,White,transformed,0,2.276251096,0.122524029,,
79,10,1,White,transformed,0,2.281272283,0.122524029,,
80,10,1,White,transformed,0,2.287092083,0.122524029,,
81,10,1,White,transformed,0,2.293670026,0.122524029,,
82,10,1,White,transformed,0,2.300837022,0.122524029,,
83,10,1,White,transformed,0,2.308422502,0.122524029,,
84,10,1,White,transformed,0,2.316255898,0.122524029,,
85,10,1,White,transformed,0,2.324166644,0.122524029,,
86,10,1,White,transformed,0,2.33198417,0.122524029,,
87,10,1,White,transformed,0,2.339537911,0.122524029,,
88,10,1,White,transformed,0,2.346720008,0.122524029,,
89,10,1,White,transformed,0,2.353809607,0.122524029,,
90,10,1,White,transformed,0,2.361233343,0.122524029,,
91,10,1,White,transformed,0,2.369418137,0.122524029,,
92,10,1,White,transformed,0,2.378790912,0.122524029,,
93,10,1,White,transformed,0,2.389778591,0.122524029,,
94,10,1,White,transformed,0,2.402808096,0.122524029,,
95,10,1,White,transformed,0,2.41830635,0.122524029,,
40,11,1,White,transformed,0,2.096466531,0.122524029,,
41,11,1,White,transformed,0,2.096880161,0.122524029,,
42,11,1,White,transformed,0,2.097318781,0.122524029,,
43,11,1,White,transformed,0,2.097797481,0.122524029,,
44,11,1,White,transformed,0,2.098331352,0.122524029,,
45,11,1,White,transformed,0,2.098935487,0.122524029,,
46,11,1,White,transformed,0,2.099624975,0.122524029,,
47,11,1,White,transformed,0,2.100414908,0.122524029,,
48,11,1,White,transformed,0,2.101320428,0.122524029,,
49,11,1,White,transformed,0,2.102382402,0.122524029,,
50,11,1,White,transformed,0,2.103709199,0.122524029,,
51,11,1,White,transformed,0,2.105420125,0.122524029,,
52,11,1,White,transformed,0,2.107634489,0.122524029,,
53,11,1,White,transformed,0,2.110471599,0.122524029,,
54,11,1,White,transformed,0,2.11405076,0.122524029,,
55,11,1,White,transformed,0,2.118491281,0.122524029,,
56,11,1,White,transformed,0,2.123911374,0.122524029,,
57,11,1,White,transformed,0,2.130333779,0.122524029,,
58,11,1,White,transformed,0,2.137613037,0.122524029,,
59,11,1,White,transformed,0,2.145586564,0.122524029,,
60,11,1,White,transformed,0,2.15409178,0.122524029,,
61,11,1,White,transformed,0,2.1629661,0.122524029,,
62,11,1,White,transformed,0,2.172046943,0.122524029,,
63,11,1,White,transformed,0,2.181171728,0.122524029,,
64,11,1,White,transformed,0,2.190179084,0.122524029,,
65,11,1,White,transformed,0,2.198947728,0.122524029,,
66,11,1,White,transformed,0,2.20740469,0.122524029,,
67,11,1,White,transformed,0,2.21547987,0.122524029,,
68,11,1,White,transformed,0,2.223103174,0.122524029,,
69,11,1,White,transformed,0,2.230204504,0.122524029,,
70,11,1,White,transformed,0,2.236713764,0.122524029,,
71,11,1,White,transformed,0,2.242560857,0.122524029,,
72,11,1,White,transformed,0,2.247684372,0.122524029,,
73,11,1,White,transformed,0,2.252168793,0.122524029,,
74,11,1,White,transformed,0,2.25621966,0.122524029,,
75,11,1,White,transformed,0,2.26004618,0.122524029,,
76,11,1,White,transformed,0,2.263857559,0.122524029,,
77,11,1,White,transformed,0,2.267863001,0.122524029,,
78,11,1,White,transformed,0,2.272271712,0.122524029,,
79,11,1,White,transformed,0,2.277292898,0.122524029,,
80,11,1,White,transformed,0,2.283112699,0.122524029,,
81,11,1,White,transformed,0,2.289690642,0.122524029,,
82,11,1,White,transformed,0,2.296857638,0.122524029,,
83,11,1,White,transformed,0,2.304443118,0.122524029,,
84,11,1,White,transformed,0,2.312276514,0.122524029,,
85,11,1,White,transformed,0,2.32018726,0.122524029,,
86,11,1,White,transformed,0,2.328004786,0.122524029,,
87,11,1,White,transformed,0,2.335558527,0.122524029,,
88,11,1,White,transformed,0,2.342740623,0.122524029,,
89,11,1,White,transformed,0,2.349830223,0.122524029,,
90,11,1,White,transformed,0,2.357253959,0.122524029,,
91,11,1,White,transformed,0,2.365438753,0.122524029,,
92,11,1,White,transformed,0,2.374811528,0.122524029,,
93,11,1,White,transformed,0,2.385799206,0.122524029,,
94,11,1,White,transformed,0,2.398828712,0.122524029,,
95,11,1,White,transformed,0,2.414326966,0.122524029,,
40,12,1,White,transformed,0,2.092487146,0.122524029,,
41,12,1,White,transformed,0,2.092900777,0.122524029,,
42,12,1,White,transformed,0,2.093339397,0.122524029,,
43,12,1,White,transformed,0,2.093818097,0.122524029,,
44,12,1,White,transformed,0,2.094351968,0.122524029,,
45,12,1,White,transformed,0,2.094956103,0.122524029,,
46,12,1,White,transformed,0,2.095645591,0.122524029,,
47,12,1,White,transformed,0,2.096435524,0.122524029,,
48,12,1,White,transformed,0,2.097341044,0.122524029,,
49,12,1,White,transformed,0,2.098403018,0.122524029,,
50,12,1,White,transformed,0,2.099729814,0.122524029,,
51,12,1,White,transformed,0,2.101440741,0.122524029,,
52,12,1,White,transformed,0,2.103655105,0.122524029,,
53,12,1,White,transformed,0,2.106492214,0.122524029,,
54,12,1,White,transformed,0,2.110071376,0.122524029,,
55,12,1,White,transformed,0,2.114511897,0.122524029,,
56,12,1,White,transformed,0,2.11993199,0.122524029,,
57,12,1,White,transformed,0,2.126354395,0.122524029,,
58,12,1,White,transformed,0,2.133633653,0.122524029,,
59,12,1,White,transformed,0,2.14160718,0.122524029,,
60,12,1,White,transformed,0,2.150112395,0.122524029,,
61,12,1,White,transformed,0,2.158986716,0.122524029,,
62,12,1,White,transformed,0,2.168067559,0.122524029,,
63,12,1,White,transformed,0,2.177192344,0.122524029,,
64,12,1,White,transformed,0,2.186199699,0.122524029,,
65,12,1,White,transformed,0,2.194968344,0.122524029,,
66,12,1,White,transformed,0,2.203425305,0.122524029,,
67,12,1,White,transformed,0,2.211500486,0.122524029,,
68,12,1,White,transformed,0,2.21912379,0.122524029,,
69,12,1,White,transformed,0,2.22622512,0.122524029,,
70,12,1,White,transformed,0,2.23273438,0.122524029,,
71,12,1,White,transformed,0,2.238581472,0.122524029,,
72,12,1,White,transformed,0,2.243704988,0.122524029,,
73,12,1,White,transformed,0,2.248189408,0.122524029,,
74,12,1,White,transformed,0,2.252240276,0.122524029,,
75,12,1,White,transformed,0,2.256066796,0.122524029,,
76,12,1,White,transformed,0,2.259878175,0.122524029,,
77,12,1,White,transformed,0,2.263883617,0.122524029,,
78,12,1,White,transformed,0,2.268292328,0.122524029,,
79,12,1,White,transformed,0,2.273313514,0.122524029,,
80,12,1,White,transformed,0,2.279133315,0.122524029,,
81,12,1,White,transformed,0,2.285711258,0.122524029,,
82,12,1,White,transformed,0,2.292878254,0.122524029,,
83,12,1,White,transformed,0,2.300463734,0.122524029,,
84,12,1,White,transformed,0,2.30829713,0.122524029,,
85,12,1,White,transformed,0,2.316207875,0.122524029,,
86,12,1,White,transformed,0,2.324025402,0.122524029,,
87,12,1,White,transformed,0,2.331579143,0.122524029,,
88,12,1,White,transformed,0,2.338761239,0.122524029,,
89,12,1,White,transformed,0,2.345850839,0.122524029,,
90,12,1,White,transformed,0,2.353274575,0.122524029,,
91,12,1,White,transformed,0,2.361459369,0.122524029,,
92,12,1,White,transformed,0,2.370832144,0.122524029,,
93,12,1,White,transformed,0,2.381819822,0.122524029,,
94,12,1,White,transformed,0,2.394849328,0.122524029,,
95,12,1,White,transformed,0,2.410347582,0.122524029,,
40,13,1,White,transformed,0,2.088507762,0.122524029,,
41,13,1,White,transformed,0,2.088921393,0.122524029,,
42,13,1,White,transformed,0,2.089360013,0.122524029,,
43,13,1,White,transformed,0,2.089838713,0.122524029,,
44,13,1,White,transformed,0,2.090372584,0.122524029,,
45,13,1,White,transformed,0,2.090976719,0.122524029,,
46,13,1,White,transformed,0,2.091666207,0.122524029,,
47,13,1,White,transformed,0,2.09245614,0.122524029,,
48,13,1,White,transformed,0,2.09336166,0.122524029,,
49,13,1,White,transformed,0,2.094423634,0.122524029,,
50,13,1,White,transformed,0,2.09575043,0.122524029,,
51,13,1,White,transformed,0,2.097461357,0.122524029,,
52,13,1,White,transformed,0,2.099675721,0.122524029,,
53,13,1,White,transformed,0,2.10251283,0.122524029,,
54,13,1,White,transformed,0,2.106091992,0.122524029,,
55,13,1,White,transformed,0,2.110532513,0.122524029,,
56,13,1,White,transformed,0,2.115952605,0.122524029,,
57,13,1,White,transformed,0,2.122375011,0.122524029,,
58,13,1,White,transformed,0,2.129654269,0.122524029,,
59,13,1,White,transformed,0,2.137627796,0.122524029,,
60,13,1,White,transformed,0,2.146133011,0.122524029,,
61,13,1,White,transformed,0,2.155007332,0.122524029,,
62,13,1,White,transformed,0,2.164088175,0.122524029,,
63,13,1,White,transformed,0,2.173212959,0.122524029,,
64,13,1,White,transformed,0,2.182220315,0.122524029,,
65,13,1,White,transformed,0,2.19098896,0.122524029,,
66,13,1,White,transformed,0,2.199445921,0.122524029,,
67,13,1,White,transformed,0,2.207521102,0.122524029,,
68,13,1,White,transformed,0,2.215144406,0.122524029,,
69,13,1,White,transformed,0,2.222245736,0.122524029,,
70,13,1,White,transformed,0,2.228754995,0.122524029,,
71,13,1,White,transformed,0,2.234602088,0.122524029,,
72,13,1,White,transformed,0,2.239725604,0.122524029,,
73,13,1,White,transformed,0,2.244210024,0.122524029,,
74,13,1,White,transformed,0,2.248260892,0.122524029,,
75,13,1,White,transformed,0,2.252087412,0.122524029,,
76,13,1,White,transformed,0,2.25589879,0.122524029,,
77,13,1,White,transformed,0,2.259904232,0.122524029,,
78,13,1,White,transformed,0,2.264312944,0.122524029,,
79,13,1,White,transformed,0,2.26933413,0.122524029,,
80,13,1,White,transformed,0,2.27515393,0.122524029,,
81,13,1,White,transformed,0,2.281731874,0.122524029,,
82,13,1,White,transformed,0,2.28889887,0.122524029,,
83,13,1,White,transformed,0,2.296484349,0.122524029,,
84,13,1,White,transformed,0,2.304317746,0.122524029,,
85,13,1,White,transformed,0,2.312228491,0.122524029,,
86,13,1,White,transformed,0,2.320046018,0.122524029,,
87,13,1,White,transformed,0,2.327599758,0.122524029,,
88,13,1,White,transformed,0,2.334781855,0.122524029,,
89,13,1,White,transformed,0,2.341871455,0.122524029,,
90,13,1,White,transformed,0,2.349295191,0.122524029,,
91,13,1,White,transformed,0,2.357479985,0.122524029,,
92,13,1,White,transformed,0,2.366852759,0.122524029,,
93,13,1,White,transformed,0,2.377840438,0.122524029,,
94,13,1,White,transformed,0,2.390869944,0.122524029,,
95,13,1,White,transformed,0,2.406368198,0.122524029,,
40,14,1,White,transformed,0,2.084528378,0.122524029,,
41,14,1,White,transformed,0,2.084942009,0.122524029,,
42,14,1,White,transformed,0,2.085380628,0.122524029,,
43,14,1,White,transformed,0,2.085859328,0.122524029,,
44,14,1,White,transformed,0,2.0863932,0.122524029,,
45,14,1,White,transformed,0,2.086997334,0.122524029,,
46,14,1,White,transformed,0,2.087686823,0.122524029,,
47,14,1,White,transformed,0,2.088476756,0.122524029,,
48,14,1,White,transformed,0,2.089382276,0.122524029,,
49,14,1,White,transformed,0,2.09044425,0.122524029,,
50,14,1,White,transformed,0,2.091771046,0.122524029,,
51,14,1,White,transformed,0,2.093481973,0.122524029,,
52,14,1,White,transformed,0,2.095696337,0.122524029,,
53,14,1,White,transformed,0,2.098533446,0.122524029,,
54,14,1,White,transformed,0,2.102112608,0.122524029,,
55,14,1,White,transformed,0,2.106553129,0.122524029,,
56,14,1,White,transformed,0,2.111973221,0.122524029,,
57,14,1,White,transformed,0,2.118395627,0.122524029,,
58,14,1,White,transformed,0,2.125674884,0.122524029,,
59,14,1,White,transformed,0,2.133648412,0.122524029,,
60,14,1,White,transformed,0,2.142153627,0.122524029,,
61,14,1,White,transformed,0,2.151027948,0.122524029,,
62,14,1,White,transformed,0,2.160108791,0.122524029,,
63,14,1,White,transformed,0,2.169233575,0.122524029,,
64,14,1,White,transformed,0,2.178240931,0.122524029,,
65,14,1,White,transformed,0,2.187009576,0.122524029,,
66,14,1,White,transformed,0,2.195466537,0.122524029,,
67,14,1,White,transformed,0,2.203541718,0.122524029,,
68,14,1,White,transformed,0,2.211165021,0.122524029,,
69,14,1,White,transformed,0,2.218266351,0.122524029,,
70,14,1,White,transformed,0,2.224775611,0.122524029,,
71,14,1,White,transformed,0,2.230622704,0.122524029,,
72,14,1,White,transformed,0,2.235746219,0.122524029,,
73,14,1,White,transformed,0,2.24023064,0.122524029,,
74,14,1,White,transformed,0,2.244281508,0.122524029,,
75,14,1,White,transformed,0,2.248108028,0.122524029,,
76,14,1,White,transformed,0,2.251919406,0.122524029,,
77,14,1,White,transformed,0,2.255924848,0.122524029,,
78,14,1,White,transformed,0,2.26033356,0.122524029,,
79,14,1,White,transformed,0,2.265354746,0.122524029,,
80,14,1,White,transformed,0,2.271174546,0.122524029,,
81,14,1,White,transformed,0,2.27775249,0.122524029,,
82,14,1,White,transformed,0,2.284919485,0.122524029,,
83,14,1,White,transformed,0,2.292504965,0.122524029,,
84,14,1,White,transformed,0,2.300338362,0.122524029,,
85,14,1,White,transformed,0,2.308249107,0.122524029,,
86,14,1,White,transformed,0,2.316066634,0.122524029,,
87,14,1,White,transformed,0,2.323620374,0.122524029,,
88,14,1,White,transformed,0,2.330802471,0.122524029,,
89,14,1,White,transformed,0,2.337892071,0.122524029,,
90,14,1,White,transformed,0,2.345315806,0.122524029,,
91,14,1,White,transformed,0,2.3535006,0.122524029,,
92,14,1,White,transformed,0,2.362873375,0.122524029,,
93,14,1,White,transformed,0,2.373861054,0.122524029,,
94,14,1,White,transformed,0,2.386890559,0.122524029,,
95,14,1,White,transformed,0,2.402388814,0.122524029,,
40,15,1,White,transformed,0,2.080548994,0.122524029,,
41,15,1,White,transformed,0,2.080962625,0.122524029,,
42,15,1,White,transformed,0,2.081401244,0.122524029,,
43,15,1,White,transformed,0,2.081879944,0.122524029,,
44,15,1,White,transformed,0,2.082413816,0.122524029,,
45,15,1,White,transformed,0,2.08301795,0.122524029,,
46,15,1,White,transformed,0,2.083707438,0.122524029,,
47,15,1,White,transformed,0,2.084497372,0.122524029,,
48,15,1,White,transformed,0,2.085402892,0.122524029,,
49,15,1,White,transformed,0,2.086464866,0.122524029,,
50,15,1,White,transformed,0,2.087791662,0.122524029,,
51,15,1,White,transformed,0,2.089502589,0.122524029,,
52,15,1,White,transformed,0,2.091716953,0.122524029,,
53,15,1,White,transformed,0,2.094554062,0.122524029,,
54,15,1,White,transformed,0,2.098133224,0.122524029,,
55,15,1,White,transformed,0,2.102573745,0.122524029,,
56,15,1,White,transformed,0,2.107993837,0.122524029,,
57,15,1,White,transformed,0,2.114416243,0.122524029,,
58,15,1,White,transformed,0,2.1216955,0.122524029,,
59,15,1,White,transformed,0,2.129669028,0.122524029,,
60,15,1,White,transformed,0,2.138174243,0.122524029,,
61,15,1,White,transformed,0,2.147048563,0.122524029,,
62,15,1,White,transformed,0,2.156129407,0.122524029,,
63,15,1,White,transformed,0,2.165254191,0.122524029,,
64,15,1,White,transformed,0,2.174261547,0.122524029,,
65,15,1,White,transformed,0,2.183030192,0.122524029,,
66,15,1,White,transformed,0,2.191487153,0.122524029,,
67,15,1,White,transformed,0,2.199562334,0.122524029,,
68,15,1,White,transformed,0,2.207185637,0.122524029,,
69,15,1,White,transformed,0,2.214286967,0.122524029,,
70,15,1,White,transformed,0,2.220796227,0.122524029,,
71,15,1,White,transformed,0,2.22664332,0.122524029,,
72,15,1,White,transformed,0,2.231766835,0.122524029,,
73,15,1,White,transformed,0,2.236251256,0.122524029,,
74,15,1,White,transformed,0,2.240302124,0.122524029,,
75,15,1,White,transformed,0,2.244128644,0.122524029,,
76,15,1,White,transformed,0,2.247940022,0.122524029,,
77,15,1,White,transformed,0,2.251945464,0.122524029,,
78,15,1,White,transformed,0,2.256354176,0.122524029,,
79,15,1,White,transformed,0,2.261375362,0.122524029,,
80,15,1,White,transformed,0,2.267195162,0.122524029,,
81,15,1,White,transformed,0,2.273773106,0.122524029,,
82,15,1,White,transformed,0,2.280940101,0.122524029,,
83,15,1,White,transformed,0,2.288525581,0.122524029,,
84,15,1,White,transformed,0,2.296358978,0.122524029,,
85,15,1,White,transformed,0,2.304269723,0.122524029,,
86,15,1,White,transformed,0,2.31208725,0.122524029,,
87,15,1,White,transformed,0,2.31964099,0.122524029,,
88,15,1,White,transformed,0,2.326823087,0.122524029,,
89,15,1,White,transformed,0,2.333912687,0.122524029,,
90,15,1,White,transformed,0,2.341336422,0.122524029,,
91,15,1,White,transformed,0,2.349521216,0.122524029,,
92,15,1,White,transformed,0,2.358893991,0.122524029,,
93,15,1,White,transformed,0,2.36988167,0.122524029,,
94,15,1,White,transformed,0,2.382911175,0.122524029,,
95,15,1,White,transformed,0,2.39840943,0.122524029,,
40,16,1,White,transformed,0,2.07656961,0.122524029,,
41,16,1,White,transformed,0,2.07698324,0.122524029,,
42,16,1,White,transformed,0,2.07742186,0.122524029,,
43,16,1,White,transformed,0,2.07790056,0.122524029,,
44,16,1,White,transformed,0,2.078434432,0.122524029,,
45,16,1,White,transformed,0,2.079038566,0.122524029,,-2.153736174
46,16,1,White,transformed,0,2.079728054,0.122524029,,
47,16,1,White,transformed,0,2.080517988,0.122524029,,
48,16,1,White,transformed,0,2.081423508,0.122524029,,
49,16,1,White,transformed,0,2.082485481,0.122524029,,
50,16,1,White,transformed,0,2.083812278,0.122524029,,
51,16,1,White,transformed,0,2.085523205,0.122524029,,
52,16,1,White,transformed,0,2.087737569,0.122524029,,
53,16,1,White,transformed,0,2.090574678,0.122524029,,
54,16,1,White,transformed,0,2.094153839,0.122524029,,
55,16,1,White,transformed,0,2.098594361,0.122524029,,
56,16,1,White,transformed,0,2.104014453,0.122524029,,
57,16,1,White,transformed,0,2.110436858,0.122524029,,
58,16,1,White,transformed,0,2.117716116,0.122524029,,
59,16,1,White,transformed,0,2.125689644,0.122524029,,
60,16,1,White,transformed,0,2.134194859,0.122524029,,-1.703569026
61,16,1,White,transformed,0,2.143069179,0.122524029,,
62,16,1,White,transformed,0,2.152150023,0.122524029,,
63,16,1,White,transformed,0,2.161274807,0.122524029,,
64,16,1,White,transformed,0,2.170282163,0.122524029,,
65,16,1,White,transformed,0,2.179050808,0.122524029,,
66,16,1,White,transformed,0,2.187507769,0.122524029,,
67,16,1,White,transformed,0,2.19558295,0.122524029,,
68,16,1,White,transformed,0,2.203206253,0.122524029,,
69,16,1,White,transformed,0,2.210307583,0.122524029,,
70,16,1,White,transformed,0,2.216816843,0.122524029,,
71,16,1,White,transformed,0,2.222663936,0.122524029,,
72,16,1,White,transformed,0,2.227787451,0.122524029,,
73,16,1,White,transformed,0,2.232271872,0.122524029,,
