"NACCAGE","EDUC","SEX","RACE","sdpred","sd","EDUCCATsomecollege","EDUCCAThigherthancollege","SEX:NACCAGE","EDUCCATsomecollege:NACCAGE","EDUCCAThigherthancollege:NACCAGE","mean.adj","sd.adj"
60,10,0,0,0.157179469243778,0.156889990399914,0,0,0,0,0,5.43907594892217,0.157179469243778
61,10,0,0,0.157997095231322,0.159496025213773,0,0,0,0,0,5.43904869363651,0.157997095231322
62,10,0,0,0.158855417271529,0.157006609845198,0,0,0,0,0,5.43901559639479,0.158855417271529
63,10,0,0,0.159759056256484,0.154269865733799,0,0,0,0,0,5.43897570278483,0.159759056256484
64,10,0,0,0.160712729091878,0.156137884972642,0,0,0,0,0,5.43892682210498,0.160712729091878
65,10,0,0,0.161724324688425,0.159338677597798,0,0,0,0,0,5.4388259203134,0.161724324688425
66,10,0,0,0.16280555472074,0.159315904442817,0,0,0,0,0,5.43858074073291,0.16280555472074
67,10,0,0,0.163968358451244,0.161115643309108,0,0,0,0,0,5.43809609622247,0.163968358451244
68,10,0,0,0.165224675142358,0.160892072264853,0,0,0,0,0,5.43727679964105,0.165224675142358
69,10,0,0,0.166586444056502,0.163446453152635,0,0,0,0,0,5.43602766384761,0.166586444056502
70,10,0,0,0.168065604456097,0.165166525376388,0,0,0,0,0,5.4342535017011,0.168065604456097
71,10,0,0,0.169674095603562,0.166995738432077,0,0,0,0,0,5.43185912606049,0.169674095603562
72,10,0,0,0.171424282595822,0.168588924156136,0,0,0,0,0,5.42875637821973,0.171424282595822
73,10,0,0,0.173335683218715,0.169310812794795,0,0,0,0,0,5.42497515521682,0.173335683218715
74,10,0,0,0.175433750326464,0.176338685623652,0,0,0,0,0,5.42064331290253,0.175433750326464
75,10,0,0,0.177744116422224,0.176201069235935,0,0,0,0,0,5.41589167224861,0.177744116422224
76,10,0,0,0.18029241400915,0.179839397335494,0,0,0,0,0,5.41085105422683,0.18029241400915
77,10,0,0,0.183104275590394,0.182774767255459,0,0,0,0,0,5.40565227980896,0.183104275590394
78,10,0,0,0.186205333669112,0.183703989051464,0,0,0,0,0,5.40042616996676,0.186205333669112
79,10,0,0,0.189621220748457,0.187932932482476,0,0,0,0,0,5.395303545672,0.189621220748457
80,10,0,0,0.193376198733669,0.188525415981574,0,0,0,0,0,5.39039581614068,0.193376198733669
81,10,0,0,0.197481064776076,0.191378982913149,0,0,0,0,0,5.38562368950027,0.197481064776076
82,10,0,0,0.201938973573034,0.20074476513276,0,0,0,0,0,5.38079963392817,0.201938973573034
83,10,0,0,0.206752992103633,0.205542960898552,0,0,0,0,0,5.37573487524937,0.206752992103633
84,10,0,0,0.211926187346962,0.215139236993885,0,0,0,0,0,5.3702406392889,0.211926187346962
85,10,0,0,0.217461626282111,0.213679448246103,0,0,0,0,0,5.36412815187176,0.217461626282111
86,10,0,0,0.22336237588817,0.221294087283803,0,0,0,0,0,5.35720863882297,0.22336237588817
87,10,0,0,0.229631503144228,0.223248735653515,0,0,0,0,0,5.34929332596753,0.229631503144228
88,10,0,0,0.236267161980444,0.237687379474557,0,0,0,0,0,5.34013216377374,0.236267161980444
89,10,0,0,0.243237186446303,0.250152284489835,0,0,0,0,0,5.32909695432781,0.243237186446303
90,10,0,0,0.250497855828063,0.262683583553571,0,0,0,0,0,5.31541538915479,0.250497855828063
91,10,0,0,0.258005426666384,0.278210087984419,0,0,0,0,0,5.29831487609748,0.258005426666384
92,10,0,0,0.265716155501929,0.29044570401449,0,0,0,0,0,5.27702282299873,0.265716155501929
93,10,0,0,0.273586298875357,0.284776846308964,0,0,0,0,0,5.25076663770133,0.273586298875357
94,10,0,0,0.281572113327329,0.293042644207957,0,0,0,0,0,5.21877372804813,0.281572113327329
95,10,0,0,0.289629855398507,0.28729741025757,0,0,0,0,0,5.18027150188194,0.289629855398507
40,11,0,0,0.144261158303264,0.148219388229573,0,0,0,0,0,5.45143632224752,0.144261158303264
41,11,0,0,0.144859837558091,0.168616516306335,0,0,0,0,0,5.45142795593723,0.144859837558091
42,11,0,0,0.145458996129077,0.163553743899242,0,0,0,0,0,5.45141956580362,0.145458996129077
43,11,0,0,0.146059004631642,0.172545068527219,0,0,0,0,0,5.45141113785002,0.146059004631642
44,11,0,0,0.146660233681203,0.213213382397795,0,0,0,0,0,5.45140265807975,0.146660233681203
45,11,0,0,0.147263053893182,0.20042014216336,0,0,0,0,0,5.45139411249615,0.147263053893182
46,11,0,0,0.147867835882996,0.205057349846699,0,0,0,0,0,5.45138548710254,0.147867835882996
47,11,0,0,0.148474950266065,0.198207568622344,0,0,0,0,0,5.45137676790227,0.148474950266065
48,11,0,0,0.149084768297183,0.190369614927714,0,0,0,0,0,5.45136794086357,0.149084768297183
49,11,0,0,0.149697986033211,0.186240708785901,0,0,0,0,0,5.45135897412814,0.149697986033211
50,11,0,0,0.150316151816756,0.180761332655011,0,0,0,0,0,5.45134978906053,0.150316151816756
51,11,0,0,0.150940952095241,0.183407465645867,0,0,0,0,0,5.45134029944552,0.150940952095241
52,11,0,0,0.151574073316088,0.174350716956397,0,0,0,0,0,5.45133041906788,0.151574073316088
53,11,0,0,0.15221720192672,0.176770355829505,0,0,0,0,0,5.45132006171239,0.15221720192672
54,11,0,0,0.15287202437456,0.171787787924071,0,0,0,0,0,5.4513091411638,0.15287202437456
55,11,0,0,0.15354022710703,0.159163799782069,0,0,0,0,0,5.4512975712069,0.15354022710703
56,11,0,0,0.154223507978531,0.158410329044849,0,0,0,0,0,5.45128526225154,0.154223507978531
57,11,0,0,0.154924558676274,0.159251658221247,0,0,0,0,0,5.45127183066807,0.154924558676274
58,11,0,0,0.15564782185834,0.156769082693607,0,0,0,0,0,5.45125637477735,0.15564782185834
59,11,0,0,0.156397918416813,0.156600228393018,0,0,0,0,0,5.45123794016719,0.156397918416813
60,11,0,0,0.157179469243778,0.156889990399914,0,0,0,0,0,5.45121557242537,0.157179469243778
61,11,0,0,0.157997095231322,0.159496025213773,0,0,0,0,0,5.4511883171397,0.157997095231322
62,11,0,0,0.158855417271529,0.157006609845198,0,0,0,0,0,5.45115521989799,0.158855417271529
63,11,0,0,0.159759056256484,0.154269865733799,0,0,0,0,0,5.45111532628803,0.159759056256484
64,11,0,0,0.160712729091878,0.156137884972642,0,0,0,0,0,5.45106644560818,0.160712729091878
65,11,0,0,0.161724324688425,0.159338677597798,0,0,0,0,0,5.45096554381659,0.161724324688425
66,11,0,0,0.16280555472074,0.159315904442817,0,0,0,0,0,5.4507203642361,0.16280555472074
67,11,0,0,0.163968358451244,0.161115643309108,0,0,0,0,0,5.45023571972567,0.163968358451244
68,11,0,0,0.165224675142358,0.160892072264853,0,0,0,0,0,5.44941642314425,0.165224675142358
69,11,0,0,0.166586444056502,0.163446453152635,0,0,0,0,0,5.44816728735081,0.166586444056502
70,11,0,0,0.168065604456097,0.165166525376388,0,0,0,0,0,5.4463931252043,0.168065604456097
71,11,0,0,0.169674095603562,0.166995738432077,0,0,0,0,0,5.44399874956369,0.169674095603562
72,11,0,0,0.171424282595822,0.168588924156136,0,0,0,0,0,5.44089600172293,0.171424282595822
73,11,0,0,0.173335683218715,0.169310812794795,0,0,0,0,0,5.43711477872002,0.173335683218715
74,11,0,0,0.175433750326464,0.176338685623652,0,0,0,0,0,5.43278293640573,0.175433750326464
75,11,0,0,0.177744116422224,0.176201069235935,0,0,0,0,0,5.42803129575181,0.177744116422224
76,11,0,0,0.18029241400915,0.179839397335494,0,0,0,0,0,5.42299067773003,0.18029241400915
77,11,0,0,0.183104275590394,0.182774767255459,0,0,0,0,0,5.41779190331216,0.183104275590394
78,11,0,0,0.186205333669112,0.183703989051464,0,0,0,0,0,5.41256579346996,0.186205333669112
79,11,0,0,0.189621220748457,0.187932932482476,0,0,0,0,0,5.40744316917519,0.189621220748457
80,11,0,0,0.193376198733669,0.188525415981574,0,0,0,0,0,5.40253543964387,0.193376198733669
81,11,0,0,0.197481064776076,0.191378982913149,0,0,0,0,0,5.39776331300347,0.197481064776076
82,11,0,0,0.201938973573034,0.20074476513276,0,0,0,0,0,5.39293925743137,0.201938973573034
83,11,0,0,0.206752992103633,0.205542960898552,0,0,0,0,0,5.38787449875257,0.206752992103633
84,11,0,0,0.211926187346962,0.215139236993885,0,0,0,0,0,5.3823802627921,0.211926187346962
85,11,0,0,0.217461626282111,0.213679448246103,0,0,0,0,0,5.37626777537496,0.217461626282111
86,11,0,0,0.22336237588817,0.221294087283803,0,0,0,0,0,5.36934826232616,0.22336237588817
87,11,0,0,0.229631503144228,0.223248735653515,0,0,0,0,0,5.36143294947073,0.229631503144228
88,11,0,0,0.236267161980444,0.237687379474557,0,0,0,0,0,5.35227178727693,0.236267161980444
89,11,0,0,0.243237186446303,0.250152284489835,0,0,0,0,0,5.34123657783101,0.243237186446303
90,11,0,0,0.250497855828063,0.262683583553571,0,0,0,0,0,5.32755501265799,0.250497855828063
91,11,0,0,0.258005426666384,0.278210087984419,0,0,0,0,0,5.31045449960068,0.258005426666384
92,11,0,0,0.265716155501929,0.29044570401449,0,0,0,0,0,5.28916244650192,0.265716155501929
93,11,0,0,0.273586298875357,0.284776846308964,0,0,0,0,0,5.26290626120453,0.273586298875357
94,11,0,0,0.281572113327329,0.293042644207957,0,0,0,0,0,5.23091335155133,0.281572113327329
95,11,0,0,0.289629855398507,0.28729741025757,0,0,0,0,0,5.19241112538514,0.289629855398507
40,12,0,0,0.144261158303264,0.148219388229573,0,0,0,0,0,5.46357594575071,0.144261158303264
41,12,0,0,0.144859837558091,0.168616516306335,0,0,0,0,0,5.46356757944043,0.144859837558091
42,12,0,0,0.145458996129077,0.163553743899242,0,0,0,0,0,5.46355918930682,0.145458996129077
43,12,0,0,0.146059004631642,0.172545068527219,0,0,0,0,0,5.46355076135321,0.146059004631642
44,12,0,0,0.146660233681203,0.213213382397795,0,0,0,0,0,5.46354228158294,0.146660233681203
45,12,0,0,0.147263053893182,0.20042014216336,0,0,0,0,0,5.46353373599934,0.147263053893182
46,12,0,0,0.147867835882996,0.205057349846699,0,0,0,0,0,5.46352511060574,0.147867835882996
47,12,0,0,0.148474950266065,0.198207568622344,0,0,0,0,0,5.46351639140547,0.148474950266065
48,12,0,0,0.149084768297183,0.190369614927714,0,0,0,0,0,5.46350756436677,0.149084768297183
49,12,0,0,0.149697986033211,0.186240708785901,0,0,0,0,0,5.46349859763134,0.149697986033211
50,12,0,0,0.150316151816756,0.180761332655011,0,0,0,0,0,5.46348941256373,0.150316151816756
51,12,0,0,0.150940952095241,0.183407465645867,0,0,0,0,0,5.46347992294872,0.150940952095241
52,12,0,0,0.151574073316088,0.174350716956397,0,0,0,0,0,5.46347004257108,0.151574073316088
53,12,0,0,0.15221720192672,0.176770355829505,0,0,0,0,0,5.46345968521558,0.15221720192672
54,12,0,0,0.15287202437456,0.171787787924071,0,0,0,0,0,5.463448764667,0.15287202437456
55,12,0,0,0.15354022710703,0.159163799782069,0,0,0,0,0,5.4634371947101,0.15354022710703
56,12,0,0,0.154223507978531,0.158410329044849,0,0,0,0,0,5.46342488575473,0.154223507978531
57,12,0,0,0.154924558676274,0.159251658221247,0,0,0,0,0,5.46341145417127,0.154924558676274
58,12,0,0,0.15564782185834,0.156769082693607,0,0,0,0,0,5.46339599828055,0.15564782185834
59,12,0,0,0.156397918416813,0.156600228393018,0,0,0,0,0,5.46337756367038,0.156397918416813
60,12,0,0,0.157179469243778,0.156889990399914,0,0,0,0,0,5.46335519592857,0.157179469243778
61,12,0,0,0.157997095231322,0.159496025213773,0,0,0,0,0,5.4633279406429,0.157997095231322
62,12,0,0,0.158855417271529,0.157006609845198,0,0,0,0,0,5.46329484340119,0.158855417271529
63,12,0,0,0.159759056256484,0.154269865733799,0,0,0,0,0,5.46325494979123,0.159759056256484
64,12,0,0,0.160712729091878,0.156137884972642,0,0,0,0,0,5.46320606911138,0.160712729091878
65,12,0,0,0.161724324688425,0.159338677597798,0,0,0,0,0,5.46310516731979,0.161724324688425
66,12,0,0,0.16280555472074,0.159315904442817,0,0,0,0,0,5.4628599877393,0.16280555472074
67,12,0,0,0.163968358451244,0.161115643309108,0,0,0,0,0,5.46237534322887,0.163968358451244
68,12,0,0,0.165224675142358,0.160892072264853,0,0,0,0,0,5.46155604664745,0.165224675142358
69,12,0,0,0.166586444056502,0.163446453152635,0,0,0,0,0,5.46030691085401,0.166586444056502
70,12,0,0,0.168065604456097,0.165166525376388,0,0,0,0,0,5.4585327487075,0.168065604456097
71,12,0,0,0.169674095603562,0.166995738432077,0,0,0,0,0,5.45613837306689,0.169674095603562
72,12,0,0,0.171424282595822,0.168588924156136,0,0,0,0,0,5.45303562522612,0.171424282595822
73,12,0,0,0.173335683218715,0.169310812794795,0,0,0,0,0,5.44925440222322,0.173335683218715
74,12,0,0,0.175433750326464,0.176338685623652,0,0,0,0,0,5.44492255990892,0.175433750326464
75,12,0,0,0.177744116422224,0.176201069235935,0,0,0,0,0,5.44017091925501,0.177744116422224
76,12,0,0,0.18029241400915,0.179839397335494,0,0,0,0,0,5.43513030123323,0.18029241400915
77,12,0,0,0.183104275590394,0.182774767255459,0,0,0,0,0,5.42993152681536,0.183104275590394
78,12,0,0,0.186205333669112,0.183703989051464,0,0,0,0,0,5.42470541697316,0.186205333669112
79,12,0,0,0.189621220748457,0.187932932482476,0,0,0,0,0,5.41958279267839,0.189621220748457
80,12,0,0,0.193376198733669,0.188525415981574,0,0,0,0,0,5.41467506314707,0.193376198733669
81,12,0,0,0.197481064776076,0.191378982913149,0,0,0,0,0,5.40990293650667,0.197481064776076
82,12,0,0,0.201938973573034,0.20074476513276,0,0,0,0,0,5.40507888093456,0.201938973573034
83,12,0,0,0.206752992103633,0.205542960898552,0,0,0,0,0,5.40001412225577,0.206752992103633
84,12,0,0,0.211926187346962,0.215139236993885,0,0,0,0,0,5.3945198862953,0.211926187346962
85,12,0,0,0.217461626282111,0.213679448246103,0,0,0,0,0,5.38840739887816,0.217461626282111
86,12,0,0,0.22336237588817,0.221294087283803,0,0,0,0,0,5.38148788582936,0.22336237588817
87,12,0,0,0.229631503144228,0.223248735653515,0,0,0,0,0,5.37357257297393,0.229631503144228
88,12,0,0,0.236267161980444,0.237687379474557,0,0,0,0,0,5.36441141078013,0.236267161980444
89,12,0,0,0.243237186446303,0.250152284489835,0,0,0,0,0,5.35337620133421,0.243237186446303
90,12,0,0,0.250497855828063,0.262683583553571,0,0,0,0,0,5.33969463616118,0.250497855828063
91,12,0,0,0.258005426666384,0.278210087984419,0,0,0,0,0,5.32259412310388,0.258005426666384
92,12,0,0,0.265716155501929,0.29044570401449,0,0,0,0,0,5.30130207000512,0.265716155501929
93,12,0,0,0.273586298875357,0.284776846308964,0,0,0,0,0,5.27504588470773,0.273586298875357
94,12,0,0,0.281572113327329,0.293042644207957,0,0,0,0,0,5.24305297505453,0.281572113327329
95,12,0,0,0.289629855398507,0.28729741025757,0,0,0,0,0,5.20455074888833,0.289629855398507
40,13,0,0,0.144261158303264,0.148219388229573,1,0,0,40,0,5.47571556925391,0.144261158303264
41,13,0,0,0.144859837558091,0.168616516306335,1,0,0,41,0,5.47570720294363,0.144859837558091
42,13,0,0,0.145458996129077,0.163553743899242,1,0,0,42,0,5.47569881281002,0.145458996129077
43,13,0,0,0.146059004631642,0.172545068527219,1,0,0,43,0,5.47569038485641,0.146059004631642
44,13,0,0,0.146660233681203,0.213213382397795,1,0,0,44,0,5.47568190508614,0.146660233681203
45,13,0,0,0.147263053893182,0.20042014216336,1,0,0,45,0,5.47567335950254,0.147263053893182
46,13,0,0,0.147867835882996,0.205057349846699,1,0,0,46,0,5.47566473410894,0.147867835882996
47,13,0,0,0.148474950266065,0.198207568622344,1,0,0,47,0,5.47565601490867,0.148474950266065
48,13,0,0,0.149084768297183,0.190369614927714,1,0,0,48,0,5.47564718786997,0.149084768297183
49,13,0,0,0.149697986033211,0.186240708785901,1,0,0,49,0,5.47563822113453,0.149697986033211
50,13,0,0,0.150316151816756,0.180761332655011,1,0,0,50,0,5.47562903606693,0.150316151816756
51,13,0,0,0.150940952095241,0.183407465645867,1,0,0,51,0,5.47561954645192,0.150940952095241
52,13,0,0,0.151574073316088,0.174350716956397,1,0,0,52,0,5.47560966607428,0.151574073316088
53,13,0,0,0.15221720192672,0.176770355829505,1,0,0,53,0,5.47559930871878,0.15221720192672
