NACCAGE,EDUC,SEX,RACE,model,RACE_model,mean.adj,sd.adj,,
84,18,0,White,transformed,0,2.426584213,0.098365078,,
85,18,0,White,transformed,0,2.43176107,0.098871288,,
86,18,0,White,transformed,0,2.437180417,0.099368427,,
87,18,0,White,transformed,0,2.442870796,0.099849971,,
88,18,0,White,transformed,0,2.448860033,0.100310344,,
89,18,0,White,transformed,0,2.455171549,0.100749851,,
90,18,0,White,transformed,0,2.46182708,0.101171034,,
91,18,0,White,transformed,0,2.468848363,0.10157644,,
92,18,0,White,transformed,0,2.476257133,0.101968616,,
93,18,0,White,transformed,0,2.484075126,0.102350109,,
94,18,0,White,transformed,0,2.492324077,0.102723466,,
95,18,0,White,transformed,0,2.501025721,0.103091233,,
40,19,0,White,transformed,0,2.244787715,0.09132112,,
41,19,0,White,transformed,0,2.245671573,0.091356017,,
42,19,0,White,transformed,0,2.246570956,0.091390969,,
43,19,0,White,transformed,0,2.247493764,0.091426012,,
44,19,0,White,transformed,0,2.248447896,0.091461181,,
45,19,0,White,transformed,0,2.249441252,0.091496511,,
46,19,0,White,transformed,0,2.250481732,0.091532038,,
47,19,0,White,transformed,0,2.251577237,0.091567797,,
48,19,0,White,transformed,0,2.252735704,0.091603823,,
49,19,0,White,transformed,0,2.253985106,0.091640183,,
50,19,0,White,transformed,0,2.255405974,0.091677026,,
51,19,0,White,transformed,0,2.257087362,0.091714514,,
52,19,0,White,transformed,0,2.259118317,0.09175281,,
53,19,0,White,transformed,0,2.261587893,0.091792076,,
54,19,0,White,transformed,0,2.264585139,0.091832475,,
55,19,0,White,transformed,0,2.268199106,0.09187417,,
56,19,0,White,transformed,0,2.272517991,0.091917324,,
57,19,0,White,transformed,0,2.277555607,0.091962291,,
58,19,0,White,transformed,0,2.283194711,0.092009752,,
59,19,0,White,transformed,0,2.289304721,0.092060423,,
60,19,0,White,transformed,0,2.295755056,0.092115019,,
61,19,0,White,transformed,0,2.302415134,0.092174258,,
62,19,0,White,transformed,0,2.309154373,0.092238855,,
63,19,0,White,transformed,0,2.315842191,0.092309525,,
64,19,0,White,transformed,0,2.322349845,0.092387012,,
65,19,0,White,transformed,0,2.328609354,0.092472974,,
66,19,0,White,transformed,0,2.334625963,0.092570171,,
67,19,0,White,transformed,0,2.340409276,0.092681428,,
68,19,0,White,transformed,0,2.3459689,0.092809569,,
69,19,0,White,transformed,0,2.351314437,0.092957421,,
70,19,0,White,transformed,0,2.356455494,0.093127809,,
71,19,0,White,transformed,0,2.361401675,0.093323558,,
72,19,0,White,transformed,0,2.366163318,0.0935474,,
73,19,0,White,transformed,0,2.370763064,0.093800515,,
74,19,0,White,transformed,0,2.375233766,0.09408279,,
75,19,0,White,transformed,0,2.379608585,0.094394077,,
76,19,0,White,transformed,0,2.383920682,0.094734225,,
77,19,0,White,transformed,0,2.388203218,0.095103085,,
78,19,0,White,transformed,0,2.392489355,0.095500505,,
79,19,0,White,transformed,0,2.396812253,0.095926336,,
80,19,0,White,transformed,0,2.401204794,0.096380041,,
81,19,0,White,transformed,0,2.405697101,0.096857279,,
82,19,0,White,transformed,0,2.410317734,0.097351548,,
83,19,0,White,transformed,0,2.415095233,0.097856323,,
84,19,0,White,transformed,0,2.42005814,0.098365078,,
85,19,0,White,transformed,0,2.425234996,0.098871288,,
86,19,0,White,transformed,0,2.430654343,0.099368427,,
87,19,0,White,transformed,0,2.436344722,0.099849971,,
88,19,0,White,transformed,0,2.44233396,0.100310344,,
89,19,0,White,transformed,0,2.448645475,0.100749851,,
90,19,0,White,transformed,0,2.455301007,0.101171034,,
91,19,0,White,transformed,0,2.46232229,0.10157644,,
92,19,0,White,transformed,0,2.46973106,0.101968616,,
93,19,0,White,transformed,0,2.477549053,0.102350109,,
94,19,0,White,transformed,0,2.485798003,0.102723466,,
95,19,0,White,transformed,0,2.494499647,0.103091233,,
40,20,0,White,transformed,0,2.238261642,0.09132112,,
41,20,0,White,transformed,0,2.2391455,0.091356017,,
42,20,0,White,transformed,0,2.240044883,0.091390969,,
43,20,0,White,transformed,0,2.24096769,0.091426012,,
44,20,0,White,transformed,0,2.241921822,0.091461181,,
45,20,0,White,transformed,0,2.242915179,0.091496511,,
46,20,0,White,transformed,0,2.243955659,0.091532038,,
47,20,0,White,transformed,0,2.245051163,0.091567797,,
48,20,0,White,transformed,0,2.246209631,0.091603823,,
49,20,0,White,transformed,0,2.247459032,0.091640183,,
50,20,0,White,transformed,0,2.248879901,0.091677026,,
51,20,0,White,transformed,0,2.250561288,0.091714514,,
52,20,0,White,transformed,0,2.252592244,0.09175281,,
53,20,0,White,transformed,0,2.25506182,0.091792076,,
54,20,0,White,transformed,0,2.258059066,0.091832475,,
55,20,0,White,transformed,0,2.261673033,0.09187417,,
56,20,0,White,transformed,0,2.265991918,0.091917324,,
57,20,0,White,transformed,0,2.271029533,0.091962291,,
58,20,0,White,transformed,0,2.276668637,0.092009752,,
59,20,0,White,transformed,0,2.282778648,0.092060423,,
60,20,0,White,transformed,0,2.289228983,0.092115019,,
61,20,0,White,transformed,0,2.295889061,0.092174258,,
62,20,0,White,transformed,0,2.3026283,0.092238855,,
63,20,0,White,transformed,0,2.309316117,0.092309525,,
64,20,0,White,transformed,0,2.315823772,0.092387012,,
65,20,0,White,transformed,0,2.32208328,0.092472974,,
66,20,0,White,transformed,0,2.328099889,0.092570171,,
67,20,0,White,transformed,0,2.333883203,0.092681428,,
68,20,0,White,transformed,0,2.339442826,0.092809569,,
69,20,0,White,transformed,0,2.344788364,0.092957421,,
70,20,0,White,transformed,0,2.349929421,0.093127809,,
71,20,0,White,transformed,0,2.354875602,0.093323558,,
72,20,0,White,transformed,0,2.359637245,0.0935474,,
73,20,0,White,transformed,0,2.364236991,0.093800515,,
74,20,0,White,transformed,0,2.368707693,0.09408279,,
75,20,0,White,transformed,0,2.373082511,0.094394077,,
76,20,0,White,transformed,0,2.377394608,0.094734225,,
77,20,0,White,transformed,0,2.381677145,0.095103085,,
78,20,0,White,transformed,0,2.385963281,0.095500505,,
79,20,0,White,transformed,0,2.39028618,0.095926336,,
80,20,0,White,transformed,0,2.394678721,0.096380041,,
81,20,0,White,transformed,0,2.399171028,0.096857279,,
82,20,0,White,transformed,0,2.40379166,0.097351548,,
83,20,0,White,transformed,0,2.408569159,0.097856323,,
84,20,0,White,transformed,0,2.413532067,0.098365078,,
85,20,0,White,transformed,0,2.418708923,0.098871288,,
86,20,0,White,transformed,0,2.42412827,0.099368427,,
87,20,0,White,transformed,0,2.429818649,0.099849971,,
88,20,0,White,transformed,0,2.435807887,0.100310344,,
89,20,0,White,transformed,0,2.442119402,0.100749851,,
90,20,0,White,transformed,0,2.448774933,0.101171034,,
91,20,0,White,transformed,0,2.455796216,0.10157644,,
92,20,0,White,transformed,0,2.463204986,0.101968616,,
93,20,0,White,transformed,0,2.471022979,0.102350109,,
94,20,0,White,transformed,0,2.47927193,0.102723466,,
95,20,0,White,transformed,0,2.487973574,0.103091233,,
40,10,1,White,transformed,0,2.307192431,0.09132112,,
41,10,1,White,transformed,0,2.308076289,0.091356017,,
42,10,1,White,transformed,0,2.308975672,0.091390969,,
43,10,1,White,transformed,0,2.30989848,0.091426012,,
44,10,1,White,transformed,0,2.310852612,0.091461181,,
45,10,1,White,transformed,0,2.311845968,0.091496511,,-1.725902218
46,10,1,White,transformed,0,2.312886448,0.091532038,,
47,10,1,White,transformed,0,2.313981953,0.091567797,,
48,10,1,White,transformed,0,2.31514042,0.091603823,,
49,10,1,White,transformed,0,2.316389822,0.091640183,,
50,10,1,White,transformed,0,2.31781069,0.091677026,,
51,10,1,White,transformed,0,2.319492078,0.091714514,,
52,10,1,White,transformed,0,2.321523034,0.09175281,,
53,10,1,White,transformed,0,2.323992609,0.091792076,,
54,10,1,White,transformed,0,2.326989855,0.091832475,,
55,10,1,White,transformed,0,2.330603822,0.09187417,,
56,10,1,White,transformed,0,2.334922707,0.091917324,,
57,10,1,White,transformed,0,2.339960323,0.091962291,,
58,10,1,White,transformed,0,2.345599427,0.092009752,,
59,10,1,White,transformed,0,2.351709437,0.092060423,,
60,10,1,White,transformed,0,2.358159772,0.092115019,,-1.211531283
61,10,1,White,transformed,0,2.36481985,0.092174258,,
62,10,1,White,transformed,0,2.371559089,0.092238855,,
63,10,1,White,transformed,0,2.378246907,0.092309525,,
64,10,1,White,transformed,0,2.384754561,0.092387012,,
65,10,1,White,transformed,0,2.39101407,0.092472974,,
66,10,1,White,transformed,0,2.397030679,0.092570171,,
67,10,1,White,transformed,0,2.402813992,0.092681428,,
68,10,1,White,transformed,0,2.408373616,0.092809569,,
69,10,1,White,transformed,0,2.413719153,0.092957421,,
70,10,1,White,transformed,0,2.41886021,0.093127809,,
71,10,1,White,transformed,0,2.423806391,0.093323558,,
72,10,1,White,transformed,0,2.428568034,0.0935474,,
73,10,1,White,transformed,0,2.43316778,0.093800515,,
74,10,1,White,transformed,0,2.437638482,0.09408279,,
75,10,1,White,transformed,0,2.442013301,0.094394077,,-0.293945339
76,10,1,White,transformed,0,2.446325398,0.094734225,,
77,10,1,White,transformed,0,2.450607934,0.095103085,,
78,10,1,White,transformed,0,2.454894071,0.095500505,,
79,10,1,White,transformed,0,2.459216969,0.095926336,,
80,10,1,White,transformed,0,2.46360951,0.096380041,,
81,10,1,White,transformed,0,2.468101817,0.096857279,,
82,10,1,White,transformed,0,2.47272245,0.097351548,,
83,10,1,White,transformed,0,2.477499949,0.097856323,,
84,10,1,White,transformed,0,2.482462856,0.098365078,,
85,10,1,White,transformed,0,2.487639712,0.098871288,,
86,10,1,White,transformed,0,2.493059059,0.099368427,,
87,10,1,White,transformed,0,2.498749438,0.099849971,,
88,10,1,White,transformed,0,2.504738676,0.100310344,,
89,10,1,White,transformed,0,2.511050191,0.100749851,,
90,10,1,White,transformed,0,2.517705723,0.101171034,,
91,10,1,White,transformed,0,2.524727006,0.10157644,,
92,10,1,White,transformed,0,2.532135776,0.101968616,,
93,10,1,White,transformed,0,2.539953769,0.102350109,,
94,10,1,White,transformed,0,2.548202719,0.102723466,,
95,10,1,White,transformed,0,2.556904363,0.103091233,,
40,11,1,White,transformed,0,2.300666358,0.09132112,,
41,11,1,White,transformed,0,2.301550216,0.091356017,,
42,11,1,White,transformed,0,2.302449599,0.091390969,,
43,11,1,White,transformed,0,2.303372406,0.091426012,,
44,11,1,White,transformed,0,2.304326538,0.091461181,,
45,11,1,White,transformed,0,2.305319895,0.091496511,,
46,11,1,White,transformed,0,2.306360375,0.091532038,,
47,11,1,White,transformed,0,2.307455879,0.091567797,,
48,11,1,White,transformed,0,2.308614347,0.091603823,,
49,11,1,White,transformed,0,2.309863748,0.091640183,,
50,11,1,White,transformed,0,2.311284617,0.091677026,,
51,11,1,White,transformed,0,2.312966004,0.091714514,,
52,11,1,White,transformed,0,2.31499696,0.09175281,,
53,11,1,White,transformed,0,2.317466536,0.091792076,,
54,11,1,White,transformed,0,2.320463782,0.091832475,,
55,11,1,White,transformed,0,2.324077749,0.09187417,,
56,11,1,White,transformed,0,2.328396634,0.091917324,,
57,11,1,White,transformed,0,2.333434249,0.091962291,,
58,11,1,White,transformed,0,2.339073353,0.092009752,,
59,11,1,White,transformed,0,2.345183364,0.092060423,,
60,11,1,White,transformed,0,2.351633699,0.092115019,,
61,11,1,White,transformed,0,2.358293777,0.092174258,,
62,11,1,White,transformed,0,2.365033016,0.092238855,,
63,11,1,White,transformed,0,2.371720833,0.092309525,,
64,11,1,White,transformed,0,2.378228488,0.092387012,,
65,11,1,White,transformed,0,2.384487996,0.092472974,,
66,11,1,White,transformed,0,2.390504605,0.092570171,,
67,11,1,White,transformed,0,2.396287919,0.092681428,,
68,11,1,White,transformed,0,2.401847542,0.092809569,,
69,11,1,White,transformed,0,2.40719308,0.092957421,,
70,11,1,White,transformed,0,2.412334137,0.093127809,,
71,11,1,White,transformed,0,2.417280318,0.093323558,,
72,11,1,White,transformed,0,2.422041961,0.0935474,,
73,11,1,White,transformed,0,2.426641707,0.093800515,,
74,11,1,White,transformed,0,2.431112409,0.09408279,,
75,11,1,White,transformed,0,2.435487227,0.094394077,,
76,11,1,White,transformed,0,2.439799324,0.094734225,,
77,11,1,White,transformed,0,2.444081861,0.095103085,,
78,11,1,White,transformed,0,2.448367997,0.095500505,,
79,11,1,White,transformed,0,2.452690896,0.095926336,,
80,11,1,White,transformed,0,2.457083437,0.096380041,,
81,11,1,White,transformed,0,2.461575744,0.096857279,,
82,11,1,White,transformed,0,2.466196376,0.097351548,,
83,11,1,White,transformed,0,2.470973875,0.097856323,,
84,11,1,White,transformed,0,2.475936783,0.098365078,,
85,11,1,White,transformed,0,2.481113639,0.098871288,,
86,11,1,White,transformed,0,2.486532986,0.099368427,,
87,11,1,White,transformed,0,2.492223365,0.099849971,,
88,11,1,White,transformed,0,2.498212603,0.100310344,,
89,11,1,White,transformed,0,2.504524118,0.100749851,,
90,11,1,White,transformed,0,2.511179649,0.101171034,,
91,11,1,White,transformed,0,2.518200932,0.10157644,,
92,11,1,White,transformed,0,2.525609702,0.101968616,,
93,11,1,White,transformed,0,2.533427695,0.102350109,,
94,11,1,White,transformed,0,2.541676646,0.102723466,,
95,11,1,White,transformed,0,2.55037829,0.103091233,,
40,12,1,White,transformed,0,2.294140284,0.09132112,,
41,12,1,White,transformed,0,2.295024142,0.091356017,,
42,12,1,White,transformed,0,2.295923525,0.091390969,,
43,12,1,White,transformed,0,2.296846333,0.091426012,,
44,12,1,White,transformed,0,2.297800465,0.091461181,,
45,12,1,White,transformed,0,2.298793821,0.091496511,,
46,12,1,White,transformed,0,2.299834301,0.091532038,,
47,12,1,White,transformed,0,2.300929806,0.091567797,,
48,12,1,White,transformed,0,2.302088273,0.091603823,,
49,12,1,White,transformed,0,2.303337675,0.091640183,,
50,12,1,White,transformed,0,2.304758544,0.091677026,,
51,12,1,White,transformed,0,2.306439931,0.091714514,,
52,12,1,White,transformed,0,2.308470887,0.09175281,,
53,12,1,White,transformed,0,2.310940462,0.091792076,,
54,12,1,White,transformed,0,2.313937708,0.091832475,,
55,12,1,White,transformed,0,2.317551675,0.09187417,,
56,12,1,White,transformed,0,2.32187056,0.091917324,,
57,12,1,White,transformed,0,2.326908176,0.091962291,,
58,12,1,White,transformed,0,2.33254728,0.092009752,,
59,12,1,White,transformed,0,2.33865729,0.092060423,,
60,12,1,White,transformed,0,2.345107625,0.092115019,,
61,12,1,White,transformed,0,2.351767703,0.092174258,,
62,12,1,White,transformed,0,2.358506942,0.092238855,,
63,12,1,White,transformed,0,2.36519476,0.092309525,,
64,12,1,White,transformed,0,2.371702414,0.092387012,,
65,12,1,White,transformed,0,2.377961923,0.092472974,,
66,12,1,White,transformed,0,2.383978532,0.092570171,,
67,12,1,White,transformed,0,2.389761845,0.092681428,,
68,12,1,White,transformed,0,2.395321469,0.092809569,,
69,12,1,White,transformed,0,2.400667006,0.092957421,,
70,12,1,White,transformed,0,2.405808063,0.093127809,,
71,12,1,White,transformed,0,2.410754245,0.093323558,,
72,12,1,White,transformed,0,2.415515887,0.0935474,,
73,12,1,White,transformed,0,2.420115633,0.093800515,,
74,12,1,White,transformed,0,2.424586335,0.09408279,,
75,12,1,White,transformed,0,2.428961154,0.094394077,,
76,12,1,White,transformed,0,2.433273251,0.094734225,,
77,12,1,White,transformed,0,2.437555787,0.095103085,,
78,12,1,White,transformed,0,2.441841924,0.095500505,,
79,12,1,White,transformed,0,2.446164822,0.095926336,,
80,12,1,White,transformed,0,2.450557363,0.096380041,,
81,12,1,White,transformed,0,2.45504967,0.096857279,,
82,12,1,White,transformed,0,2.459670303,0.097351548,,
83,12,1,White,transformed,0,2.464447802,0.097856323,,
84,12,1,White,transformed,0,2.469410709,0.098365078,,
85,12,1,White,transformed,0,2.474587566,0.098871288,,
86,12,1,White,transformed,0,2.480006913,0.099368427,,
87,12,1,White,transformed,0,2.485697291,0.099849971,,
88,12,1,White,transformed,0,2.491686529,0.100310344,,
89,12,1,White,transformed,0,2.497998044,0.100749851,,
90,12,1,White,transformed,0,2.504653576,0.101171034,,
91,12,1,White,transformed,0,2.511674859,0.10157644,,
92,12,1,White,transformed,0,2.519083629,0.101968616,,
93,12,1,White,transformed,0,2.526901622,0.102350109,,
94,12,1,White,transformed,0,2.535150572,0.102723466,,
95,12,1,White,transformed,0,2.543852216,0.103091233,,
40,13,1,White,transformed,0,2.287614211,0.09132112,,
41,13,1,White,transformed,0,2.288498069,0.091356017,,
42,13,1,White,transformed,0,2.289397452,0.091390969,,
43,13,1,White,transformed,0,2.29032026,0.091426012,,
44,13,1,White,transformed,0,2.291274391,0.091461181,,
45,13,1,White,transformed,0,2.292267748,0.091496511,,
46,13,1,White,transformed,0,2.293308228,0.091532038,,
47,13,1,White,transformed,0,2.294403732,0.091567797,,
48,13,1,White,transformed,0,2.2955622,0.091603823,,
49,13,1,White,transformed,0,2.296811601,0.091640183,,
50,13,1,White,transformed,0,2.29823247,0.091677026,,
51,13,1,White,transformed,0,2.299913857,0.091714514,,
52,13,1,White,transformed,0,2.301944813,0.09175281,,
53,13,1,White,transformed,0,2.304414389,0.091792076,,
54,13,1,White,transformed,0,2.307411635,0.091832475,,
55,13,1,White,transformed,0,2.311025602,0.09187417,,
56,13,1,White,transformed,0,2.315344487,0.091917324,,
57,13,1,White,transformed,0,2.320382102,0.091962291,,
58,13,1,White,transformed,0,2.326021206,0.092009752,,
59,13,1,White,transformed,0,2.332131217,0.092060423,,
60,13,1,White,transformed,0,2.338581552,0.092115019,,
61,13,1,White,transformed,0,2.34524163,0.092174258,,
62,13,1,White,transformed,0,2.351980869,0.092238855,,
63,13,1,White,transformed,0,2.358668687,0.092309525,,
64,13,1,White,transformed,0,2.365176341,0.092387012,,
65,13,1,White,transformed,0,2.371435849,0.092472974,,
66,13,1,White,transformed,0,2.377452458,0.092570171,,
67,13,1,White,transformed,0,2.383235772,0.092681428,,
68,13,1,White,transformed,0,2.388795395,0.092809569,,
69,13,1,White,transformed,0,2.394140933,0.092957421,,
70,13,1,White,transformed,0,2.39928199,0.093127809,,
71,13,1,White,transformed,0,2.404228171,0.093323558,,
72,13,1,White,transformed,0,2.408989814,0.0935474,,
73,13,1,White,transformed,0,2.41358956,0.093800515,,
74,13,1,White,transformed,0,2.418060262,0.09408279,,
75,13,1,White,transformed,0,2.422435081,0.094394077,,
76,13,1,White,transformed,0,2.426747178,0.094734225,,
77,13,1,White,transformed,0,2.431029714,0.095103085,,
78,13,1,White,transformed,0,2.435315851,0.095500505,,
79,13,1,White,transformed,0,2.439638749,0.095926336,,
80,13,1,White,transformed,0,2.44403129,0.096380041,,
81,13,1,White,transformed,0,2.448523597,0.096857279,,
82,13,1,White,transformed,0,2.453144229,0.097351548,,
83,13,1,White,transformed,0,2.457921728,0.097856323,,
84,13,1,White,transformed,0,2.462884636,0.098365078,,
85,13,1,White,transformed,0,2.468061492,0.098871288,,
86,13,1,White,transformed,0,2.473480839,0.099368427,,
87,13,1,White,transformed,0,2.479171218,0.099849971,,
88,13,1,White,transformed,0,2.485160456,0.100310344,,
89,13,1,White,transformed,0,2.491471971,0.100749851,,
90,13,1,White,transformed,0,2.498127502,0.101171034,,
91,13,1,White,transformed,0,2.505148785,0.10157644,,
92,13,1,White,transformed,0,2.512557556,0.101968616,,
93,13,1,White,transformed,0,2.520375548,0.102350109,,
94,13,1,White,transformed,0,2.528624499,0.102723466,,
95,13,1,White,transformed,0,2.537326143,0.103091233,,
40,14,1,White,transformed,0,2.281088137,0.09132112,,
41,14,1,White,transformed,0,2.281971996,0.091356017,,
42,14,1,White,transformed,0,2.282871379,0.091390969,,
43,14,1,White,transformed,0,2.283794186,0.091426012,,
44,14,1,White,transformed,0,2.284748318,0.091461181,,
45,14,1,White,transformed,0,2.285741674,0.091496511,,
46,14,1,White,transformed,0,2.286782154,0.091532038,,
47,14,1,White,transformed,0,2.287877659,0.091567797,,
48,14,1,White,transformed,0,2.289036126,0.091603823,,
49,14,1,White,transformed,0,2.290285528,0.091640183,,
50,14,1,White,transformed,0,2.291706397,0.091677026,,
51,14,1,White,transformed,0,2.293387784,0.091714514,,
52,14,1,White,transformed,0,2.29541874,0.09175281,,
53,14,1,White,transformed,0,2.297888315,0.091792076,,
54,14,1,White,transformed,0,2.300885561,0.091832475,,
55,14,1,White,transformed,0,2.304499528,0.09187417,,
56,14,1,White,transformed,0,2.308818414,0.091917324,,
57,14,1,White,transformed,0,2.313856029,0.091962291,,
58,14,1,White,transformed,0,2.319495133,0.092009752,,
59,14,1,White,transformed,0,2.325605143,0.092060423,,
60,14,1,White,transformed,0,2.332055478,0.092115019,,
61,14,1,White,transformed,0,2.338715556,0.092174258,,
62,14,1,White,transformed,0,2.345454795,0.092238855,,
63,14,1,White,transformed,0,2.352142613,0.092309525,,
64,14,1,White,transformed,0,2.358650267,0.092387012,,
65,14,1,White,transformed,0,2.364909776,0.092472974,,
66,14,1,White,transformed,0,2.370926385,0.092570171,,
67,14,1,White,transformed,0,2.376709698,0.092681428,,
68,14,1,White,transformed,0,2.382269322,0.092809569,,
69,14,1,White,transformed,0,2.38761486,0.092957421,,
70,14,1,White,transformed,0,2.392755917,0.093127809,,
71,14,1,White,transformed,0,2.397702098,0.093323558,,
72,14,1,White,transformed,0,2.40246374,0.0935474,,
73,14,1,White,transformed,0,2.407063486,0.093800515,,
74,14,1,White,transformed,0,2.411534188,0.09408279,,
75,14,1,White,transformed,0,2.415909007,0.094394077,,
76,14,1,White,transformed,0,2.420221104,0.094734225,,
77,14,1,White,transformed,0,2.42450364,0.095103085,,
78,14,1,White,transformed,0,2.428789777,0.095500505,,
79,14,1,White,transformed,0,2.433112676,0.095926336,,
80,14,1,White,transformed,0,2.437505216,0.096380041,,
81,14,1,White,transformed,0,2.441997523,0.096857279,,
82,14,1,White,transformed,0,2.446618156,0.097351548,,
83,14,1,White,transformed,0,2.451395655,0.097856323,,
84,14,1,White,transformed,0,2.456358562,0.098365078,,
85,14,1,White,transformed,0,2.461535419,0.098871288,,
86,14,1,White,transformed,0,2.466954766,0.099368427,,
87,14,1,White,transformed,0,2.472645145,0.099849971,,
88,14,1,White,transformed,0,2.478634382,0.100310344,,
89,14,1,White,transformed,0,2.484945897,0.100749851,,
90,14,1,White,transformed,0,2.491601429,0.101171034,,
91,14,1,White,transformed,0,2.498622712,0.10157644,,
92,14,1,White,transformed,0,2.506031482,0.101968616,,
93,14,1,White,transformed,0,2.513849475,0.102350109,,
94,14,1,White,transformed,0,2.522098425,0.102723466,,
95,14,1,White,transformed,0,2.530800069,0.103091233,,
40,15,1,White,transformed,0,2.274562064,0.09132112,,
41,15,1,White,transformed,0,2.275445922,0.091356017,,
42,15,1,White,transformed,0,2.276345305,0.091390969,,
43,15,1,White,transformed,0,2.277268113,0.091426012,,
44,15,1,White,transformed,0,2.278222245,0.091461181,,
45,15,1,White,transformed,0,2.279215601,0.091496511,,
46,15,1,White,transformed,0,2.280256081,0.091532038,,
47,15,1,White,transformed,0,2.281351585,0.091567797,,
48,15,1,White,transformed,0,2.282510053,0.091603823,,
49,15,1,White,transformed,0,2.283759454,0.091640183,,
50,15,1,White,transformed,0,2.285180323,0.091677026,,
51,15,1,White,transformed,0,2.28686171,0.091714514,,
52,15,1,White,transformed,0,2.288892666,0.09175281,,
53,15,1,White,transformed,0,2.291362242,0.091792076,,
54,15,1,White,transformed,0,2.294359488,0.091832475,,
55,15,1,White,transformed,0,2.297973455,0.09187417,,
56,15,1,White,transformed,0,2.30229234,0.091917324,,
57,15,1,White,transformed,0,2.307329955,0.091962291,,
58,15,1,White,transformed,0,2.312969059,0.092009752,,
59,15,1,White,transformed,0,2.31907907,0.092060423,,
60,15,1,White,transformed,0,2.325529405,0.092115019,,
61,15,1,White,transformed,0,2.332189483,0.092174258,,
62,15,1,White,transformed,0,2.338928722,0.092238855,,
63,15,1,White,transformed,0,2.34561654,0.092309525,,
64,15,1,White,transformed,0,2.352124194,0.092387012,,
65,15,1,White,transformed,0,2.358383703,0.092472974,,
66,15,1,White,transformed,0,2.364400311,0.092570171,,
67,15,1,White,transformed,0,2.370183625,0.092681428,,
68,15,1,White,transformed,0,2.375743248,0.092809569,,
69,15,1,White,transformed,0,2.381088786,0.092957421,,
70,15,1,White,transformed,0,2.386229843,0.093127809,,
71,15,1,White,transformed,0,2.391176024,0.093323558,,
72,15,1,White,transformed,0,2.395937667,0.0935474,,
73,15,1,White,transformed,0,2.400537413,0.093800515,,
74,15,1,White,transformed,0,2.405008115,0.09408279,,
75,15,1,White,transformed,0,2.409382934,0.094394077,,
76,15,1,White,transformed,0,2.413695031,0.094734225,,
77,15,1,White,transformed,0,2.417977567,0.095103085,,
78,15,1,White,transformed,0,2.422263704,0.095500505,,
79,15,1,White,transformed,0,2.426586602,0.095926336,,
80,15,1,White,transformed,0,2.430979143,0.096380041,,
81,15,1,White,transformed,0,2.43547145,0.096857279,,
82,15,1,White,transformed,0,2.440092082,0.097351548,,
83,15,1,White,transformed,0,2.444869582,0.097856323,,
84,15,1,White,transformed,0,2.449832489,0.098365078,,
85,15,1,White,transformed,0,2.455009345,0.098871288,,
86,15,1,White,transformed,0,2.460428692,0.099368427,,
87,15,1,White,transformed,0,2.466119071,0.099849971,,
88,15,1,White,transformed,0,2.472108309,0.100310344,,
89,15,1,White,transformed,0,2.478419824,0.100749851,,
90,15,1,White,transformed,0,2.485075355,0.101171034,,
91,15,1,White,transformed,0,2.492096638,0.10157644,,
92,15,1,White,transformed,0,2.499505409,0.101968616,,
93,15,1,White,transformed,0,2.507323401,0.102350109,,
94,15,1,White,transformed,0,2.515572352,0.102723466,,
95,15,1,White,transformed,0,2.524273996,0.103091233,,
40,16,1,White,transformed,0,2.26803599,0.09132112,,
41,16,1,White,transformed,0,2.268919849,0.091356017,,
42,16,1,White,transformed,0,2.269819232,0.091390969,,
43,16,1,White,transformed,0,2.270742039,0.091426012,,
44,16,1,White,transformed,0,2.271696171,0.091461181,,
45,16,1,White,transformed,0,2.272689527,0.091496511,,-2.153857777
46,16,1,White,transformed,0,2.273730008,0.091532038,,
47,16,1,White,transformed,0,2.274825512,0.091567797,,
48,16,1,White,transformed,0,2.275983979,0.091603823,,
49,16,1,White,transformed,0,2.277233381,0.091640183,,
50,16,1,White,transformed,0,2.27865425,0.091677026,,
51,16,1,White,transformed,0,2.280335637,0.091714514,,
52,16,1,White,transformed,0,2.282366593,0.09175281,,
53,16,1,White,transformed,0,2.284836168,0.091792076,,
54,16,1,White,transformed,0,2.287833414,0.091832475,,
55,16,1,White,transformed,0,2.291447381,0.09187417,,
56,16,1,White,transformed,0,2.295766267,0.091917324,,
57,16,1,White,transformed,0,2.300803882,0.091962291,,
58,16,1,White,transformed,0,2.306442986,0.092009752,,
59,16,1,White,transformed,0,2.312552996,0.092060423,,
60,16,1,White,transformed,0,2.319003332,0.092115019,,-1.636613326
61,16,1,White,transformed,0,2.32566341,0.092174258,,
62,16,1,White,transformed,0,2.332402648,0.092238855,,
63,16,1,White,transformed,0,2.339090466,0.092309525,,
64,16,1,White,transformed,0,2.34559812,0.092387012,,
65,16,1,White,transformed,0,2.351857629,0.092472974,,
66,16,1,White,transformed,0,2.357874238,0.092570171,,
67,16,1,White,transformed,0,2.363657552,0.092681428,,
68,16,1,White,transformed,0,2.369217175,0.092809569,,
69,16,1,White,transformed,0,2.374562713,0.092957421,,
70,16,1,White,transformed,0,2.37970377,0.093127809,,
71,16,1,White,transformed,0,2.384649951,0.093323558,,
72,16,1,White,transformed,0,2.389411593,0.0935474,,
73,16,1,White,transformed,0,2.39401134,0.093800515,,
74,16,1,White,transformed,0,2.398482041,0.09408279,,
75,16,1,White,transformed,0,2.40285686,0.094394077,,-0.708764169
76,16,1,White,transformed,0,2.407168957,0.094734225,,
