"NACCAGE","EDUC","SEX","RACE","sdpred","sd","EDUCCATsomecollege","EDUCCAThigherthancollege","SEX:NACCAGE","EDUCCATsomecollege:NACCAGE","EDUCCAThigherthancollege:NACCAGE","mean.adj","sd.adj"
88,10,0,0,21.7699528997968,21.8196934967737,0,0,0,0,0,114.011800009954,21.7699528997968
89,10,0,0,21.9601272742598,21.976227026532,0,0,0,0,0,113.96691191203,21.9601272742598
90,10,0,0,22.1521625778472,22.7360767689763,0,0,0,0,0,113.92982441443,22.1521625778472
91,10,0,0,22.3457610553365,22.854204619467,0,0,0,0,0,113.899148868209,22.3457610553365
92,10,0,0,22.5406249515053,23.1044271402683,0,0,0,0,0,113.873496624424,22.5406249515053
93,10,0,0,22.7364565111313,22.9511249885049,0,0,0,0,0,113.85147903413,22.7364565111313
94,10,0,0,22.932957978992,22.6579691059003,0,0,0,0,0,113.831707448385,22.932957978992
95,10,0,0,23.129831599865,23.0730926239768,0,0,0,0,0,113.812793218243,23.129831599865
40,11,0,0,15.0408368537426,14.8458964098694,0,0,0,0,0,124.344998235489,15.0408368537426
41,11,0,0,15.1832217972575,14.7064745295789,0,0,0,0,0,124.204063409714,15.1832217972575
42,11,0,0,15.3254085701517,14.5903959850718,0,0,0,0,0,124.051141813878,15.3254085701517
43,11,0,0,15.4672701083172,14.1484858802971,0,0,0,0,0,123.883339256165,15.4672701083172
44,11,0,0,15.6086793476463,14.6486308948898,0,0,0,0,0,123.697761544764,15.6086793476463
45,11,0,0,15.7495092240313,14.3993473291931,0,0,0,0,0,123.491514487861,15.7495092240313
46,11,0,0,15.8896326733644,14.8664692132804,0,0,0,0,0,123.261703893643,15.8896326733644
47,11,0,0,16.0289226315379,16.2534829242851,0,0,0,0,0,123.005435570297,16.0289226315379
48,11,0,0,16.1672520812322,16.6086189247047,0,0,0,0,0,122.719821946339,16.1672520812322
49,11,0,0,16.3045177734869,16.5786892158232,0,0,0,0,0,122.405338577898,16.3045177734869
50,11,0,0,16.4406788278908,16.5803773607615,0,0,0,0,0,122.071285920918,16.4406788278908
51,11,0,0,16.5757044702645,17.5613420830946,0,0,0,0,0,121.728394422611,16.5757044702645
52,11,0,0,16.7095639264283,17.0985697142496,0,0,0,0,0,121.38739453019,16.7095639264283
53,11,0,0,16.8422264222026,17.2727124072878,0,0,0,0,0,121.059016690866,16.8422264222026
54,11,0,0,16.9736611834077,17.2976689182719,0,0,0,0,0,120.753991351852,16.9736611834077
55,11,0,0,17.1038374358642,17.4335445931616,0,0,0,0,0,120.483048960359,17.1038374358642
56,11,0,0,17.2327249421087,17.4194042555548,0,0,0,0,0,120.256852226414,17.2327249421087
57,11,0,0,17.3603402260979,17.4423436982991,0,0,0,0,0,120.080162257612,17.3603402260979
58,11,0,0,17.4867821977621,17.3610836305767,0,0,0,0,0,119.947342503326,17.4867821977621
59,11,0,0,17.6121581532257,17.5427409888897,0,0,0,0,0,119.851698019378,17.6121581532257
60,11,0,0,17.7365753886133,17.4236570717676,0,0,0,0,0,119.786533861592,17.7365753886133
61,11,0,0,17.8601412000493,17.747671468144,0,0,0,0,0,119.74515508579,17.8601412000493
