"NACCAGE","EDUC","SEX","RACE","sdpred","sd","EDUCCATsomecollege","EDUCCAThigherthancollege","SEX:NACCAGE","EDUCCATsomecollege:NACCAGE","EDUCCAThigherthancollege:NACCAGE","mean.adj","sd.adj"
49,13,0,0,0.178624971043666,0.200523463574028,1,0,0,49,0,5.19548356588885,0.178624971043666
50,13,0,0,0.180213120987498,0.195404344138941,1,0,0,50,0,5.19326762065131,0.180213120987498
51,13,0,0,0.181813243787601,0.184918405162918,1,0,0,51,0,5.191072909849,0.181813243787601
52,13,0,0,0.18342844494264,0.187299059137026,1,0,0,52,0,5.18887126927573,0.18342844494264
53,13,0,0,0.185061829951281,0.195583116873529,1,0,0,53,0,5.18663453472529,0.185061829951281
54,13,0,0,0.186716504312189,0.195957040153664,1,0,0,54,0,5.18433454199145,0.186716504312189
55,13,0,0,0.18839557352403,0.188160077257838,1,0,0,55,0,5.18194312686803,0.18839557352403
56,13,0,0,0.1901021580266,0.19096918376812,1,0,0,56,0,5.17943219611847,0.1901021580266
57,13,0,0,0.191840680005886,0.194418202234851,1,0,0,57,0,5.17677983973815,0.191840680005886
58,13,0,0,0.193617855111743,0.19440816687992,1,0,0,58,0,5.17397504156574,0.193617855111743
59,13,0,0,0.195440632449226,0.196172234620827,1,0,0,59,0,5.17100789434092,0.195440632449226
60,13,0,0,0.197315961123389,0.195122019580545,1,0,0,60,0,5.16786849080336,0.197315961123389
61,13,0,0,0.199250790239287,0.198172193812577,1,0,0,61,0,5.16454692369275,0.199250790239287
62,13,0,0,0.201252068901975,0.20089763664494,1,0,0,62,0,5.16103328574874,0.201252068901975
63,13,0,0,0.203326746216506,0.203741158020858,1,0,0,63,0,5.15731766971102,0.203326746216506
64,13,0,0,0.205481810802706,0.204495350121633,1,0,0,64,0,5.15338930942521,0.205481810802706
65,13,0,0,0.207725556731302,0.205075422597661,1,0,0,65,0,5.14920906342262,0.207725556731302
66,13,0,0,0.210067851346257,0.208353729519627,1,0,0,66,0,5.1447035935273,0.210067851346257
67,13,0,0,0.21251865565617,0.209822375428167,1,0,0,67,0,5.13979752566628,0.21251865565617
68,13,0,0,0.215087930669642,0.213565681552778,1,0,0,68,0,5.13441548576662,0.215087930669642
69,13,0,0,0.217785637395273,0.214793979896036,1,0,0,69,0,5.12848209975534,0.217785637395273
70,13,0,0,0.220621736841662,0.218967314721845,1,0,0,70,0,5.1219219935595,0.220621736841662
71,13,0,0,0.223606190017411,0.223056789885023,1,0,0,71,0,5.11465979310614,0.223606190017411
72,13,0,0,0.226748512608376,0.226369456081114,1,0,0,72,0,5.10662700999658,0.226748512608376
73,13,0,0,0.230050740269948,0.227367587988865,1,0,0,73,0,5.09787081364216,0.230050740269948
74,13,0,0,0.233508701971778,0.229559809149161,1,0,0,74,0,5.08853434253939,0.233508701971778
75,13,0,0,0.237118038812981,0.233228873073951,1,0,0,75,0,5.07876364007862,0.237118038812981
76,13,0,0,0.240874391892676,0.239902590118406,1,0,0,76,0,5.06870474965019,0.240874391892676
77,13,0,0,0.244773402309977,0.245261783425815,1,0,0,77,0,5.05850371464444,0.244773402309977
78,13,0,0,0.248810711164004,0.251029132877238,1,0,0,78,0,5.04830657845171,0.248810711164004
79,13,0,0,0.252981959553871,0.254971107263863,1,0,0,79,0,5.03825938446236,0.252981959553871
80,13,0,0,0.257282172746937,0.260863633449374,1,0,0,80,0,5.02849260176881,0.257282172746937
81,13,0,0,0.261700326079359,0.260311748206373,1,0,0,81,0,5.01898369756084,0.261700326079359
82,13,0,0,0.266221961009405,0.263691393741941,1,0,0,82,0,5.00962329674311,0.266221961009405
83,13,0,0,0.270832579582113,0.269115412126044,1,0,0,83,0,5.0003010274652,0.270832579582113
84,13,0,0,0.275517683842517,0.280598828905048,1,0,0,84,0,4.99090651787669,0.275517683842517
85,13,0,0,0.280262775835656,0.28886250936123,1,0,0,85,0,4.98132939612717,0.280262775835656
86,13,0,0,0.285053357606563,0.292197191342973,1,0,0,86,0,4.97145929036621,0.285053357606563
87,13,0,0,0.289874931200277,0.294071229726984,1,0,0,87,0,4.9611858287434,0.289874931200277
88,13,0,0,0.294714322139572,0.296972146724734,1,0,0,88,0,4.9502812059967,0.294714322139572
89,13,0,0,0.299566523520499,0.297160269631235,1,0,0,89,0,4.93779290048581,0.299566523520499
90,13,0,0,0.304429641062682,0.300700951442481,1,0,0,90,0,4.92249220458384,0.304429641062682
91,13,0,0,0.309301786612956,0.303210577327178,1,0,0,91,0,4.90314986699069,0.309301786612956
92,13,0,0,0.314181072018156,0.317299298271515,1,0,0,92,0,4.87853663640627,0.314181072018156
93,13,0,0,0.319065609125117,0.329695874121128,1,0,0,93,0,4.84742326153049,0.319065609125117
94,13,0,0,0.323953509780674,0.332876226795835,1,0,0,94,0,4.80858049106323,0.323953509780674
95,13,0,0,0.328842885831664,0.31262274728956,1,0,0,95,0,4.76077907370441,0.328842885831664
40,14,0,0,0.164556033788663,0.172741944183464,1,0,0,40,0,5.24415401167226,0.164556033788663
41,14,0,0,0.166109775343494,0.168580115353519,1,0,0,41,0,5.2414349987411,0.166109775343494
42,14,0,0,0.167664338189428,0.16794303697417,1,0,0,42,0,5.23874899275411,0.167664338189428
43,14,0,0,0.169220378128054,0.172060553031171,1,0,0,43,0,5.2361030782015,0.169220378128054
44,14,0,0,0.170778550960959,0.191791440511282,1,0,0,44,0,5.23350433957349,0.170778550960959
45,14,0,0,0.17233951248973,0.188568381994535,1,0,0,45,0,5.23095986136031,0.17233951248973
46,14,0,0,0.173903918515954,0.192211318192893,1,0,0,46,0,5.22847672805218,0.173903918515954
47,14,0,0,0.175472424841219,0.202903131418003,1,0,0,47,0,5.22606202413932,0.175472424841219
48,14,0,0,0.177045688457441,0.200195390562728,1,0,0,48,0,5.22372281698431,0.177045688457441
49,14,0,0,0.178624971043666,0.200523463574028,1,0,0,49,0,5.22145747310532,0.178624971043666
50,14,0,0,0.180213120987498,0.195404344138941,1,0,0,50,0,5.21924152786777,0.180213120987498
51,14,0,0,0.181813243787601,0.184918405162918,1,0,0,51,0,5.21704681706547,0.181813243787601
52,14,0,0,0.18342844494264,0.187299059137026,1,0,0,52,0,5.2148451764922,0.18342844494264
53,14,0,0,0.185061829951281,0.195583116873529,1,0,0,53,0,5.21260844194175,0.185061829951281
54,14,0,0,0.186716504312189,0.195957040153664,1,0,0,54,0,5.21030844920792,0.186716504312189
55,14,0,0,0.18839557352403,0.188160077257838,1,0,0,55,0,5.2079170340845,0.18839557352403
56,14,0,0,0.1901021580266,0.19096918376812,1,0,0,56,0,5.20540610333494,0.1901021580266
57,14,0,0,0.191840680005886,0.194418202234851,1,0,0,57,0,5.20275374695461,0.191840680005886
58,14,0,0,0.193617855111743,0.19440816687992,1,0,0,58,0,5.1999489487822,0.193617855111743
59,14,0,0,0.195440632449226,0.196172234620827,1,0,0,59,0,5.19698180155739,0.195440632449226
60,14,0,0,0.197315961123389,0.195122019580545,1,0,0,60,0,5.19384239801983,0.197315961123389
61,14,0,0,0.199250790239287,0.198172193812577,1,0,0,61,0,5.19052083090921,0.199250790239287
62,14,0,0,0.201252068901975,0.20089763664494,1,0,0,62,0,5.18700719296521,0.201252068901975
63,14,0,0,0.203326746216506,0.203741158020858,1,0,0,63,0,5.18329157692748,0.203326746216506
64,14,0,0,0.205481810802706,0.204495350121633,1,0,0,64,0,5.17936321664167,0.205481810802706
65,14,0,0,0.207725556731302,0.205075422597661,1,0,0,65,0,5.17518297063909,0.207725556731302
66,14,0,0,0.210067851346257,0.208353729519627,1,0,0,66,0,5.17067750074377,0.210067851346257
67,14,0,0,0.21251865565617,0.209822375428167,1,0,0,67,0,5.16577143288275,0.21251865565617
68,14,0,0,0.215087930669642,0.213565681552778,1,0,0,68,0,5.16038939298308,0.215087930669642
69,14,0,0,0.217785637395273,0.214793979896036,1,0,0,69,0,5.15445600697181,0.217785637395273
70,14,0,0,0.220621736841662,0.218967314721845,1,0,0,70,0,5.14789590077597,0.220621736841662
71,14,0,0,0.223606190017411,0.223056789885023,1,0,0,71,0,5.14063370032261,0.223606190017411
72,14,0,0,0.226748512608376,0.226369456081114,1,0,0,72,0,5.13260091721304,0.226748512608376
73,14,0,0,0.230050740269948,0.227367587988865,1,0,0,73,0,5.12384472085863,0.230050740269948
74,14,0,0,0.233508701971778,0.229559809149161,1,0,0,74,0,5.11450824975586,0.233508701971778
75,14,0,0,0.237118038812981,0.233228873073951,1,0,0,75,0,5.10473754729509,0.237118038812981
76,14,0,0,0.240874391892676,0.239902590118406,1,0,0,76,0,5.09467865686666,0.240874391892676
77,14,0,0,0.244773402309977,0.245261783425815,1,0,0,77,0,5.08447762186091,0.244773402309977
78,14,0,0,0.248810711164004,0.251029132877238,1,0,0,78,0,5.07428048566818,0.248810711164004
79,14,0,0,0.252981959553871,0.254971107263863,1,0,0,79,0,5.06423329167882,0.252981959553871
80,14,0,0,0.257282172746937,0.260863633449374,1,0,0,80,0,5.05446650898527,0.257282172746937
81,14,0,0,0.261700326079359,0.260311748206373,1,0,0,81,0,5.04495760477731,0.261700326079359
82,14,0,0,0.266221961009405,0.263691393741941,1,0,0,82,0,5.03559720395958,0.266221961009405
83,14,0,0,0.270832579582113,0.269115412126044,1,0,0,83,0,5.02627493468167,0.270832579582113
84,14,0,0,0.275517683842517,0.280598828905048,1,0,0,84,0,5.01688042509316,0.275517683842517
85,14,0,0,0.280262775835656,0.28886250936123,1,0,0,85,0,5.00730330334364,0.280262775835656
86,14,0,0,0.285053357606563,0.292197191342973,1,0,0,86,0,4.99743319758268,0.285053357606563
87,14,0,0,0.289874931200277,0.294071229726984,1,0,0,87,0,4.98715973595987,0.289874931200277
88,14,0,0,0.294714322139572,0.296972146724734,1,0,0,88,0,4.97625511321317,0.294714322139572
89,14,0,0,0.299566523520499,0.297160269631235,1,0,0,89,0,4.96376680770228,0.299566523520499
90,14,0,0,0.304429641062682,0.300700951442481,1,0,0,90,0,4.94846611180031,0.304429641062682
