"NACCAGE","EDUC","SEX","RACE","mean.adj","sd.adj"
85,10,0,"White",7.96584079566684,3.06011608826611
86,10,0,"White",7.81042881087807,3.09216256471717
87,10,0,"White",7.65530402311797,3.12689107796257
88,10,0,"White",7.50054343534451,3.16569105523327
89,10,0,"White",7.34645269346101,3.20995192376023
90,10,0,"White",7.19356608631607,3.26106311077441
91,10,0,"White",7.04264654570365,3.32041404350676
92,10,0,"White",6.89468564636301,3.38939414918825
93,10,0,"White",6.75090360597874,3.46908308128512
94,10,0,"White",6.61274928518075,3.55882709124027
95,10,0,"White",6.48190018754428,3.65736982371996
96,10,0,"White",6.36026245958989,3.76345431836354
97,10,0,"White",6.24997089078345,3.87582361481035
98,10,0,"White",6.15338891353617,3.99322075269976
99,10,0,"White",6.07310860320457,4.1143887716711
100,10,0,"White",6.01195067809051,4.23807071136375
101,10,0,"White",5.97296449944114,4.36300961141704
21,11,0,"White",15.1387724466596,0.523359864207221
22,11,0,"White",15.0306351167824,0.761972157534665
23,11,0,"White",14.9226263471766,0.996450144434502
24,11,0,"White",14.8150779898111,1.22265951847913
25,11,0,"White",14.7083004018925,1.43646597324094
26,11,0,"White",14.6025824458645,1.63373520229233
27,11,0,"White",14.4981914894084,1.8103328992057
28,11,0,"White",14.3953734054427,1.96212475755343
29,11,0,"White",14.2943525721233,2.08497647090793
30,11,0,"White",14.1953318728436,2.17475599299102
31,11,0,"White",14.0984926962342,2.2295823863566
32,11,0,"White",14.0039949361633,2.25405004167499
33,11,0,"White",13.9119769917361,2.25391054612454
34,11,0,"White",13.8225557672957,2.23491548688362
35,11,0,"White",13.735826672422,2.20281645113059
36,11,0,"White",13.6518636219327,2.1633650260438
37,11,0,"White",13.5707190358827,2.12231279880164
38,11,0,"White",13.4924238395642,2.08541135658245
39,11,0,"White",13.416987463507,2.05839852288746
40,11,0,"White",13.3443978434781,2.04477724414361
41,11,0,"White",13.2746214204819,2.04336393471434
42,11,0,"White",13.2076031407601,2.05238489130609
43,11,0,"White",13.143266455792,2.07006641062529
44,11,0,"White",13.0815133222941,2.09463478937837
45,11,0,"White",13.0222242022202,2.12431632427175
46,11,0,"White",12.9652580627617,2.15733731201186
47,11,0,"White",12.9104523763472,2.19192404930514
48,11,0,"White",12.8576231206427,2.2263138231693
49,11,0,"White",12.8065647785517,2.2594033392992
50,11,0,"White",12.7570503382148,2.29111140233933
51,11,0,"White",12.7088312930102,2.32144473942444
52,11,0,"White",12.6616376415535,2.3504100776893
53,11,0,"White",12.6151778876975,2.37801414426865
54,11,0,"White",12.5691390405325,2.40426366629725
55,11,0,"White",12.523186614386,2.42916537090987
56,11,0,"White",12.4769646288232,2.45272598524127
57,11,0,"White",12.4300956086464,2.47495280439474
58,11,0,"White",12.3821805838954,2.49587034889455
59,11,0,"White",12.3327990898471,2.515523053662
60,11,0,"White",12.2815091670163,2.53395646293193
61,11,0,"White",12.2278473611547,2.55121612093922
62,11,0,"White",12.1713287232515,2.5673475719187
63,11,0,"White",12.1113580709466,2.58239636010525
64,11,0,"White",12.0462538640751,2.59640802973371
65,11,0,"White",11.9722720802124,2.60942812503894
66,11,0,"White",11.8835174760874,2.62151409754784
67,11,0,"White",11.7719435875823,2.63293715849422
68,11,0,"White",11.6277214159467,2.64415341554284
69,11,0,"White",11.4432949761507,2.655625072892
70,11,0,"White",11.2174368452385,2.66781433473998
71,11,0,"White",10.9554659642672,2.68118340528507
72,11,0,"White",10.6675879112858,2.69619448872558
73,11,0,"White",10.3672351743138,2.71330978925979
74,11,0,"White",10.0705185307409,2.73299151108599
75,11,0,"White",9.79185194774643,2.75565481029909
76,11,0,"White",9.53957748271864,2.78116790879205
77,11,0,"White",9.3155675469291,2.80904616768239
